AED_ID,SiteID,Site_Name,Shortname,Easting,Northing,Latitude,Longitude,AgencyID,Agency_Name,Type_Data,Type_Station,Station_Status,InCS,Program
ga_rot_C170049,C170049,C170049,C170049,-1,-1,-32.39166667,115.5383333,GA,Geoscience Australia,WQ_sed,Sediment size/type (PSD),,,GA-ROT
ga_rot_C170069,C170069,C170069,C170069,-1,-1,-32.48055556,115.3916667,GA,Geoscience Australia,WQ_sed,Sediment size/type (PSD),,,GA-ROT
ga_rot_C170074,C170074,C170074,C170074,-1,-1,-32.54833333,115.5833333,GA,Geoscience Australia,WQ_sed,Sediment size/type (PSD),,,GA-ROT
ga_rot_C170079,C170079,C170079,C170079,-1,-1,-32.56388889,115.375,GA,Geoscience Australia,WQ_sed,Sediment size/type (PSD),,,GA-ROT
ga_rot_C170095,C170095,C170095,C170095,-1,-1,-32.75,115.5611111,GA,Geoscience Australia,WQ_sed,Sediment size/type (PSD),,,GA-ROT
ga_rot_C170096,C170096,C170096,C170096,-1,-1,-32.75666667,115.4944444,GA,Geoscience Australia,WQ_sed,Sediment size/type (PSD),,,GA-ROT
ga_rot_C170097,C170097,C170097,C170097,-1,-1,-32.76111111,115.4416667,GA,Geoscience Australia,WQ_sed,Sediment size/type (PSD),,,GA-ROT
wp_KS1,KS1,KS1,KS1,-1,-1,-32.2082573,115.7654438,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS2,KS2,KS2,KS2,-1,-1,-32.19683894,115.7711782,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS3,KS3,KS3,KS3,-1,-1,-32.225317,115.748385,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS4,KS4,KS4,KS4,-1,-1,-32.19730513,115.7644036,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS5,KS5,KS5,KS5,-1,-1,-32.226645,115.754367,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS6,KS6,KS6,KS6,-1,-1,-32.221229,115.752814,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS7,KS7,KS7,KS7,-1,-1,-32.20529157,115.7638076,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS8,KS8,KS8,KS8,-1,-1,-32.19990261,115.7625119,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS9,KS9,KS9,KS9,-1,-1,-32.21257,115.76225,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS10,KS10,KS10,KS10,-1,-1,-32.214659,115.761943,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS11,KS11,KS11,KS11,-1,-1,-32.19055,115.7593595,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS12,KS12,KS12,KS12,-1,-1,-32.18750445,115.7593595,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS13,KS13,KS13,KS13,-1,-1,-32.210995,115.757125,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS14,KS14,KS14,KS14,-1,-1,-32.21851,115.757231,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS15,KS15,KS15,KS15,-1,-1,-32.217985,115.753301,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS16,KS16,KS16,KS16,-1,-1,-32.206207,115.747349,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS17,KS17,KS17,KS17,-1,-1,-32.198096,115.768003,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS18,KS18,KS18,KS18,-1,-1,-32.19937833,115.7495655,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS19,KS19,KS19,KS19,-1,-1,-32.213531,115.742771,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS20,KS20,KS20,KS20,-1,-1,-32.216966,115.745795,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS21,KS21,KS21,KS21,-1,-1,-32.20222156,115.7690477,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS22,KS22,KS22,KS22,-1,-1,-32.22260412,115.7441425,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS23,KS23,KS23,KS23,-1,-1,-32.20237815,115.7564735,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS24,KS24,KS24,KS24,-1,-1,-32.199801,115.75917,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS25,KS25,KS25,KS25,-1,-1,-32.19379876,115.7591468,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS26,KS26,KS26,KS26,-1,-1,-32.19346602,115.7703325,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS27,KS27,KS27,KS27,-1,-1,-32.205614,115.738723,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS28,KS28,KS28,KS28,-1,-1,-32.21278,115.75295,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS29,KS29,KS29,KS29,-1,-1,-32.209147,115.750068,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS30,KS30,KS30,KS30,-1,-1,-32.199801,115.73995,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C1,C1,C1,C1,-1,-1,-32.097591,115.708522,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C2,C2,C2,C2,-1,-1,-32.074084,115.702765,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C3,C3,C3,C3,-1,-1,-32.129318,115.716608,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C4,C4,C4,C4,-1,-1,-32.134841,115.71458,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C5,C5,C5,C5,-1,-1,-32.085411,115.70655,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C6,C6,C6,C6,-1,-1,-32.079233,115.701584,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C7,C7,C7,C7,-1,-1,-32.093782,115.706427,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C8,C8,C8,C8,-1,-1,-32.125856,115.716519,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C9,C9,C9,C9,-1,-1,-32.089818,115.706969,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_C10,C10,C10,C10,-1,-1,-32.120504,115.714174,WP,Westport,WQ_sed,Sediment size/type (PSD),,,WP-SED
wp_KS1,KS1,KS1,KS1,-1,-1,-32.2082573,115.7654438,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS2,KS2,KS2,KS2,-1,-1,-32.19683894,115.7711782,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS3,KS3,KS3,KS3,-1,-1,-32.225317,115.748385,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS4,KS4,KS4,KS4,-1,-1,-32.19730513,115.7644036,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS5,KS5,KS5,KS5,-1,-1,-32.226645,115.754367,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS6,KS6,KS6,KS6,-1,-1,-32.221229,115.752814,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS7,KS7,KS7,KS7,-1,-1,-32.20529157,115.7638076,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS8,KS8,KS8,KS8,-1,-1,-32.19990261,115.7625119,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS9,KS9,KS9,KS9,-1,-1,-32.21257,115.76225,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS10,KS10,KS10,KS10,-1,-1,-32.214659,115.761943,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS11,KS11,KS11,KS11,-1,-1,-32.19055,115.7593595,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS12,KS12,KS12,KS12,-1,-1,-32.18750445,115.7593595,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS13,KS13,KS13,KS13,-1,-1,-32.210995,115.757125,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS14,KS14,KS14,KS14,-1,-1,-32.21851,115.757231,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS15,KS15,KS15,KS15,-1,-1,-32.217985,115.753301,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS16,KS16,KS16,KS16,-1,-1,-32.206207,115.747349,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS17,KS17,KS17,KS17,-1,-1,-32.198096,115.768003,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS18,KS18,KS18,KS18,-1,-1,-32.19937833,115.7495655,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS19,KS19,KS19,KS19,-1,-1,-32.213531,115.742771,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS20,KS20,KS20,KS20,-1,-1,-32.216966,115.745795,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS21,KS21,KS21,KS21,-1,-1,-32.20222156,115.7690477,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS22,KS22,KS22,KS22,-1,-1,-32.22260412,115.7441425,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS23,KS23,KS23,KS23,-1,-1,-32.20237815,115.7564735,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS24,KS24,KS24,KS24,-1,-1,-32.199801,115.75917,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS25,KS25,KS25,KS25,-1,-1,-32.19379876,115.7591468,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS26,KS26,KS26,KS26,-1,-1,-32.19346602,115.7703325,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS27,KS27,KS27,KS27,-1,-1,-32.205614,115.738723,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS28,KS28,KS28,KS28,-1,-1,-32.21278,115.75295,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS29,KS29,KS29,KS29,-1,-1,-32.209147,115.750068,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_KS30,KS30,KS30,KS30,-1,-1,-32.199801,115.73995,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C1,C1,C1,C1,-1,-1,-32.097591,115.708522,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C2,C2,C2,C2,-1,-1,-32.074084,115.702765,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C3,C3,C3,C3,-1,-1,-32.129318,115.716608,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C4,C4,C4,C4,-1,-1,-32.134841,115.71458,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C5,C5,C5,C5,-1,-1,-32.085411,115.70655,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C6,C6,C6,C6,-1,-1,-32.079233,115.701584,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C7,C7,C7,C7,-1,-1,-32.093782,115.706427,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C8,C8,C8,C8,-1,-1,-32.125856,115.716519,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C9,C9,C9,C9,-1,-1,-32.089818,115.706969,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
wp_C10,C10,C10,C10,-1,-1,-32.120504,115.714174,WP,Westport,WQ_sed,Sedimentation rate,,,WP-SED
