SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61403650,61403650,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 7M (Port 1),Mr 7M (Port 1),20022731 [WIN_ID]; 2033-1-SW-0787 [AQWAB]; 61403650 [SITE_REF],,50,385187,6442625,-32.14696654,115.7825665,GDA94
61403651,61403651,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 7M (Port 2),Mr 7M (Port 2),20022732 [WIN_ID]; 2033-1-SW-0788 [AQWAB]; 61403651 [SITE_REF],,50,385187,6442625,-32.14696654,115.7825665,GDA94
61403652,61403652,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 7M (Port 3),Mr 7M (Port 3),20022733 [WIN_ID]; 2033-1-SW-0789 [AQWAB]; 61403652 [SITE_REF],,50,385187,6442625,-32.14696654,115.7825665,GDA94
61403653,61403653,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 7M (Port 4),Mr 7M (Port 4),20022734 [WIN_ID]; 2033-1-SW-0790 [AQWAB]; 61403653 [SITE_REF],,50,385187,6442625,-32.14696654,115.7825665,GDA94
61403654,61403654,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 7M (Port 5),Mr 7M (Port 5),20022735 [WIN_ID]; 2033-1-SW-0791 [AQWAB]; 61403654 [SITE_REF],,50,385187,6442622,-32.1469936,115.7825661,GDA94
61403673,61403673,Groundwater,Bore or Well,AWRC,Kwinana Dispersion Test - Dispersion Test,Dispersion Test,20022756 [WIN_ID]; 2033-1-SW-0812 [AQWAB]; 61403673 [SITE_REF],,50,385422,6433020,-32.23362323,115.7839063,GDA94
61403674,61403674,Groundwater,Bore or Well,AWRC,Kwinana Dispersion Test - Dispersion Test2,Dispersion Test2,20022757 [WIN_ID]; 2033-1-SW-0813 [AQWAB]; 61403674 [SITE_REF],,50,385420,6433018,-32.23364107,115.7838848,GDA94
61403678,61403678,Groundwater,Bore or Well,AWRC,Kwinana Multiport - MPB-1 (PORT 5),MPB-1 (PORT 5),20022761 [WIN_ID]; 2033-1-SW-0817 [AQWAB]; 61403678 [SITE_REF],,50,384437,6433031,-32.23342304,115.773455,GDA94
61403679,61403679,Groundwater,Bore or Well,AWRC,Kwinana Multiport - MPB-2 (PORT 5),MPB-2 (PORT 5),20022762 [WIN_ID]; 2033-1-SW-0818 [AQWAB]; 61403679 [SITE_REF],,50,384319,6433263,-32.23131837,115.772231,GDA94
61403680,61403680,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mpb-3 (Port 5),Mpb-3 (Port 5),20022763 [WIN_ID]; 2033-1-SW-0819 [AQWAB]; 61403680 [SITE_REF],,50,384311,6433518,-32.22901759,115.772177,GDA94
61403681,61403681,Groundwater,Bore or Well,AWRC,Kwinana Multiport - MPB-4 (PORT 5),MPB-4 (PORT 5),20022764 [WIN_ID]; 2033-1-SW-0820 [AQWAB]; 61403681 [SITE_REF],,50,384476,6433726,-32.22715854,115.7739531,GDA94
61403683,61403683,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 1 S,NU 1 S,20022766 [WIN_ID]; 2033-1-SW-0822 [AQWAB]; 61403683 [SITE_REF],,50,384204,6433462,-32.22951165,115.7710348,GDA94
61403684,61403684,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Nu 2 S,Nu 2 S,20022767 [WIN_ID]; 2033-1-SW-0823 [AQWAB]; 61403684 [SITE_REF],,50,384411,6432831,-32.23522425,115.7731549,GDA94
61403685,61403685,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 4 S,NU 4 S,20022768 [WIN_ID]; 2033-1-SW-0824 [AQWAB]; 61403685 [SITE_REF],,50,384347,6433500,-32.22918365,115.7725569,GDA94
61403686,61403686,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 5 S,NU 5 S,20022769 [WIN_ID]; 2033-1-SW-0825 [AQWAB]; 61403686 [SITE_REF],,50,384378,6433298,-32.23100877,115.7728613,GDA94
61403687,61403687,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 6 S,NU 6 S,20022770 [WIN_ID]; 2033-1-SW-0826 [AQWAB]; 61403687 [SITE_REF],,50,384474,6433254,-32.23141551,115.7738747,GDA94
61403688,61403688,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 7 S,NU 7 S,20022771 [WIN_ID]; 2033-1-SW-0827 [AQWAB]; 61403688 [SITE_REF],,50,384339,6433035,-32.23337687,115.7724156,GDA94
61403689,61403689,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 8 S,NU 8 S,20022772 [WIN_ID]; 2033-1-SW-0828 [AQWAB]; 61403689 [SITE_REF],,50,384545,6433047,-32.23328984,115.774603,GDA94
61403690,61403690,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 9 S,NU 9 S,20022773 [WIN_ID]; 2033-1-SW-0829 [AQWAB]; 61403690 [SITE_REF],,50,384655,6433244,-32.23152431,115.7757942,GDA94
61403691,61403691,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 10 S,NU 10 S,20022774 [WIN_ID]; 2033-1-SW-0830 [AQWAB]; 61403691 [SITE_REF],,50,384661,6433408,-32.23004574,115.7758777,GDA94
61403692,61403692,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 11 S,NU 11 S,20022775 [WIN_ID]; 2033-1-SW-0831 [AQWAB]; 61403692 [SITE_REF],,50,384600,6433720,-32.22722541,115.7752681,GDA94
61403693,61403693,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 12 S,NU 12 S,20022776 [WIN_ID]; 2033-1-SW-0832 [AQWAB]; 61403693 [SITE_REF],,50,384574,6433511,-32.2291078,115.7749669,GDA94
61403694,61403694,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NU 3 S,NU 3 S,20022777 [WIN_ID]; 2033-1-SW-0833 [AQWAB]; 61403694 [SITE_REF],,50,384309,6433719,-32.22720447,115.7721802,GDA94
61403697,61403697,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NUL 2,NUL 2,20022780 [WIN_ID]; 2033-1-SW-0836 [AQWAB]; 61403697 [SITE_REF],,50,384666,6433372,-32.23037095,115.7759264,GDA94
61403698,61403698,Groundwater,Bore or Well,AWRC,NUFARM Monitoring_Kwinana - TI 3 S,TI 3 S,20022781 [WIN_ID]; 2033-1-SW-0837 [AQWAB]; 61403698 [SITE_REF],,50,384394,6433230,-32.23162374,115.7730229,GDA94
61403699,61403699,Groundwater,Bore or Well,AWRC,NUFARM Monitoring_Kwinana - TI 2 S,TI 2 S,20022782 [WIN_ID]; 2033-1-SW-0838 [AQWAB]; 61403699 [SITE_REF],,50,384311,6433150,-32.23233675,115.7721324,GDA94
61403700,61403700,Groundwater,Bore or Well,AWRC,NUFARM Monitoring_Kwinana - TI 1S,TI 1S,20022783 [WIN_ID]; 2033-1-SW-0839 [AQWAB]; 61403700 [SITE_REF],,50,384311,6433072,-32.23304026,115.7721229,GDA94
61403701,61403701,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - NUL 1,NUL 1,20022784 [WIN_ID]; 2033-1-SW-0840 [AQWAB]; 61403701 [SITE_REF],,50,384626,6433752,-32.22693946,115.7755479,GDA94
61403707,61403707,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore,Bore,20022790 [WIN_ID]; 2033-1-SW-0846 [AQWAB]; 61403707 [SITE_REF],,50,386098,6441794,-32.15455442,115.7921258,GDA94
61403724,61403724,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore,Bore,20022809 [WIN_ID]; 2033-1-SW-0865 [AQWAB]; 61403724 [SITE_REF],,50,386154,6436799,-32.19961301,115.7921248,GDA94
61403734,61403734,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore,Bore,20022819 [WIN_ID]; 2033-1-SW-0875 [AQWAB]; 61403734 [SITE_REF],,50,384828,6434241,-32.22254969,115.7777503,GDA94
61403735,61403735,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore,Bore,20022820 [WIN_ID]; 2033-1-SW-0876 [AQWAB]; 61403735 [SITE_REF],,50,385256,6433806,-32.22651698,115.7822393,GDA94
61403744,61403744,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bw1,Bw1,20022829 [WIN_ID]; 2033-1-SW-0885 [AQWAB]; 61403744 [SITE_REF],,50,385811,6435012,-32.21569608,115.7882726,GDA94
61403745,61403745,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Building 14B,Building 14B,20022830 [WIN_ID]; 2033-1-SW-0886 [AQWAB]; 61403745 [SITE_REF],,50,384912,6437237,-32.19553591,115.7790027,GDA94
61403746,61403746,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Building 16,Building 16,20022831 [WIN_ID]; 2033-1-SW-0887 [AQWAB]; 61403746 [SITE_REF],,50,384849,6437213,-32.19574593,115.7783316,GDA94
61403747,61403747,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Building 35C,Building 35C,20022832 [WIN_ID]; 2033-1-SW-0888 [AQWAB]; 61403747 [SITE_REF],,50,384906,6437785,-32.19059258,115.7790051,GDA94
61403748,61403748,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Building 35E,Building 35E,20022833 [WIN_ID]; 2033-1-SW-0889 [AQWAB]; 61403748 [SITE_REF],,50,384992,6437468,-32.19346058,115.7798791,GDA94
61403749,61403749,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Building 110,Building 110,20022834 [WIN_ID]; 2033-1-SW-0890 [AQWAB]; 61403749 [SITE_REF],,50,384922,6437273,-32.19521223,115.7791131,GDA94
61403750,61403750,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Building 125,Building 125,20022835 [WIN_ID]; 2033-1-SW-0891 [AQWAB]; 61403750 [SITE_REF],,50,385057,6437553,-32.19270057,115.7805788,GDA94
61403751,61403751,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Building 150,Building 150,20022836 [WIN_ID]; 2033-1-SW-0892 [AQWAB]; 61403751 [SITE_REF],,50,384973,6437831,-32.19018454,115.7797213,GDA94
61403752,61403752,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Social Club,Social Club,20022837 [WIN_ID]; 2033-1-SW-0893 [AQWAB]; 61403752 [SITE_REF],,50,385397,6438031,-32.18842395,115.7842425,GDA94
61403753,61403753,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Recovery No1,Recovery No1,20022838 [WIN_ID]; 2033-1-SW-0894 [AQWAB]; 61403753 [SITE_REF],,50,385832,6435626,-32.21016025,115.7885688,GDA94
61403754,61403754,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Recovery No2,Recovery No2,20022839 [WIN_ID]; 2033-1-SW-0895 [AQWAB]; 61403754 [SITE_REF],,50,385785,6435585,-32.21052527,115.7880653,GDA94
61403755,61403755,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Recovery 3,Recovery 3,20022840 [WIN_ID]; 2033-1-SW-0896 [AQWAB]; 61403755 [SITE_REF],,50,385722,6435545,-32.21087964,115.7873921,GDA94
61403756,61403756,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Recovery No4,Recovery No4,20022841 [WIN_ID]; 2033-1-SW-0897 [AQWAB]; 61403756 [SITE_REF],,50,385574,6436118,-32.20569638,115.7858907,GDA94
61403757,61403757,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Recovery 5,Recovery 5,20022842 [WIN_ID]; 2033-1-SW-0898 [AQWAB]; 61403757 [SITE_REF],,50,385962,6435668,-32.20979464,115.789953,GDA94
61403758,61403758,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Recovery No6,Recovery No6,20022843 [WIN_ID]; 2033-1-SW-0899 [AQWAB]; 61403758 [SITE_REF],,50,385663,6435501,-32.21127049,115.7867609,GDA94
61403785,61403785,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-15,Knr-15,20022871 [WIN_ID]; 2033-1-SW-0927 [AQWAB]; 61403785 [SITE_REF],,50,383842,6431335,-32.24865849,115.7669345,GDA94
61403786,61403786,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-Id,Knr-Id,20022872 [WIN_ID]; 2033-1-SW-0928 [AQWAB]; 61403786 [SITE_REF],,50,383842,6431335,-32.24865849,115.7669345,GDA94
61403787,61403787,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-25,Knr-25,20022873 [WIN_ID]; 2033-1-SW-0929 [AQWAB]; 61403787 [SITE_REF],,50,383842,6431335,-32.24865849,115.7669345,GDA94
61403788,61403788,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-35,Knr-35,20022874 [WIN_ID]; 2033-1-SW-0930 [AQWAB]; 61403788 [SITE_REF],,50,383805,6431408,-32.24799625,115.7665507,GDA94
61403789,61403789,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-3D,Knr-3D,20022875 [WIN_ID]; 2033-1-SW-0931 [AQWAB]; 61403789 [SITE_REF],,50,383806,6431408,-32.24799635,115.7665613,GDA94
61403790,61403790,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp (931),Bp (931),20022876 [WIN_ID]; 2033-1-SW-0932 [AQWAB]; 61403790 [SITE_REF],,50,383108,6433977,-32.22475304,115.7594681,GDA94
61403791,61403791,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-65,Knr-65,20022877 [WIN_ID]; 2033-1-SW-0933 [AQWAB]; 61403791 [SITE_REF],,50,383821,6431509,-32.24708695,115.7667328,GDA94
61403792,61403792,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-6D,Knr-6D,20022878 [WIN_ID]; 2033-1-SW-0934 [AQWAB]; 61403792 [SITE_REF],,50,383821,6431509,-32.24708695,115.7667328,GDA94
61403793,61403793,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-8D,Knr-8D,20022879 [WIN_ID]; 2033-1-SW-0935 [AQWAB]; 61403793 [SITE_REF],,50,383555,6431319,-32.24877305,115.7638865,GDA94
61403794,61403794,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-95,Knr-95,20022880 [WIN_ID]; 2033-1-SW-0936 [AQWAB]; 61403794 [SITE_REF],,50,383539,6431814,-32.24430682,115.7637771,GDA94
61403795,61403795,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-9D,Knr-9D,20022881 [WIN_ID]; 2033-1-SW-0937 [AQWAB]; 61403795 [SITE_REF],,50,383539,6431814,-32.24430682,115.7637771,GDA94
61403796,61403796,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-10S,Knr-10S,20022882 [WIN_ID]; 2033-1-SW-0938 [AQWAB]; 61403796 [SITE_REF],,50,383752,6431923,-32.2433458,115.766051,GDA94
61403797,61403797,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-10D,Knr-10D,20022883 [WIN_ID]; 2033-1-SW-0939 [AQWAB]; 61403797 [SITE_REF],,50,383752,6431922,-32.24335481,115.7660508,GDA94
61403798,61403798,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-13S,Knr-13S,20022884 [WIN_ID]; 2033-1-SW-0940 [AQWAB]; 61403798 [SITE_REF],,50,383185,6431347,-32.24848205,115.759963,GDA94
61403799,61403799,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-13D,Knr-13D,20022885 [WIN_ID]; 2033-1-SW-0941 [AQWAB]; 61403799 [SITE_REF],,50,383185,6431347,-32.24848205,115.759963,GDA94
61403800,61403800,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-145,Knr-145,20022886 [WIN_ID]; 2033-1-SW-0942 [AQWAB]; 61403800 [SITE_REF],,50,383169,6431635,-32.24588281,115.7598285,GDA94
61403801,61403801,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-14D,Knr-14D,20022887 [WIN_ID]; 2033-1-SW-0943 [AQWAB]; 61403801 [SITE_REF],,50,383169,6431635,-32.24588281,115.7598285,GDA94
61403802,61403802,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-15S,Knr-15S,20022888 [WIN_ID]; 2033-1-SW-0944 [AQWAB]; 61403802 [SITE_REF],,50,383210,6431762,-32.24474162,115.7602792,GDA94
61403803,61403803,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-15D,Knr-15D,20022889 [WIN_ID]; 2033-1-SW-0945 [AQWAB]; 61403803 [SITE_REF],,50,383210,6431762,-32.24474162,115.7602792,GDA94
61403804,61403804,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-16S,Knr-16S,20022890 [WIN_ID]; 2033-1-SW-0946 [AQWAB]; 61403804 [SITE_REF],,50,383305,6432008,-32.24253275,115.7613175,GDA94
61403805,61403805,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Knr-16D,Knr-16D,20022891 [WIN_ID]; 2033-1-SW-0947 [AQWAB]; 61403805 [SITE_REF],,50,383305,6432008,-32.24253275,115.7613175,GDA94
61403806,61403806,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Nr-2,Nr-2,20022892 [WIN_ID]; 2033-1-SW-0948 [AQWAB]; 61403806 [SITE_REF],,50,383775,6431436,-32.2477406,115.7662357,GDA94
61403807,61403807,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Nr35,Nr35,20022893 [WIN_ID]; 2033-1-SW-0949 [AQWAB]; 61403807 [SITE_REF],,50,383934,6431448,-32.24764883,115.7679247,GDA94
61403808,61403808,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Nr-3D,Nr-3D,20022894 [WIN_ID]; 2033-1-SW-0950 [AQWAB]; 61403808 [SITE_REF],,50,383934,6431448,-32.24764883,115.7679247,GDA94
61403809,61403809,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 22,Mr 22,20022895 [WIN_ID]; 2033-1-SW-0951 [AQWAB]; 61403809 [SITE_REF],,50,383220,6432236,-32.24046749,115.7604434,GDA94
61403810,61403810,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr23,Mr23,20022896 [WIN_ID]; 2033-1-SW-0952 [AQWAB]; 61403810 [SITE_REF],,50,383234,6432258,-32.24027052,115.7605946,GDA94
61403811,61403811,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 28,Mr 28,20022897 [WIN_ID]; 2033-1-SW-0953 [AQWAB]; 61403811 [SITE_REF],,50,383218,6432273,-32.24013356,115.7604267,GDA94
61403812,61403812,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 29,Mr 29,20022898 [WIN_ID]; 2033-1-SW-0954 [AQWAB]; 61403812 [SITE_REF],,50,383232,6432212,-32.2406852,115.7605678,GDA94
61403813,61403813,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 31,Mr 31,20022899 [WIN_ID]; 2033-1-SW-0955 [AQWAB]; 61403813 [SITE_REF],,50,383269,6432515,-32.23795619,115.7609975,GDA94
61403814,61403814,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 32,Mr 32,20022900 [WIN_ID]; 2033-1-SW-0956 [AQWAB]; 61403814 [SITE_REF],,50,383307,6432495,-32.23814053,115.7613983,GDA94
61403815,61403815,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 33,Mr 33,20022901 [WIN_ID]; 2033-1-SW-0957 [AQWAB]; 61403815 [SITE_REF],,50,383271,6432535,-32.23777601,115.7610212,GDA94
61403816,61403816,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 34,Mr 34,20022902 [WIN_ID]; 2033-1-SW-0958 [AQWAB]; 61403816 [SITE_REF],,50,383206,6432226,-32.24055622,115.7602936,GDA94
61403817,61403817,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 35,Mr 35,20022903 [WIN_ID]; 2033-1-SW-0959 [AQWAB]; 61403817 [SITE_REF],,50,383237,6432083,-32.24184922,115.760605,GDA94
61403818,61403818,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 36,Mr 36,20022904 [WIN_ID]; 2033-1-SW-0960 [AQWAB]; 61403818 [SITE_REF],,50,383237,6432083,-32.24184922,115.760605,GDA94
61403819,61403819,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mr 37,Mr 37,20022905 [WIN_ID]; 2033-1-SW-0961 [AQWAB]; 61403819 [SITE_REF],,50,383471,6432030,-32.24235158,115.7630818,GDA94
61403820,61403820,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Pb2,Pb2,20022906 [WIN_ID]; 2033-1-SW-0962 [AQWAB]; 61403820 [SITE_REF],,50,383668,6432063,-32.24207438,115.7651766,GDA94
61403821,61403821,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Wb35,Wb35,20022907 [WIN_ID]; 2033-1-SW-0963 [AQWAB]; 61403821 [SITE_REF],,50,383320,6432154,-32.24121748,115.7614945,GDA94
61403822,61403822,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Wb3D,Wb3D,20022908 [WIN_ID]; 2033-1-SW-0964 [AQWAB]; 61403822 [SITE_REF],,50,383317,6432162,-32.24114502,115.7614637,GDA94
61403823,61403823,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp7 (901),Bp7 (901),20022910 [WIN_ID]; 2033-1-SW-0966 [AQWAB]; 61403823 [SITE_REF],,50,383326,6434804,-32.21731665,115.7618823,GDA94
61403824,61403824,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp 7 (902),Bp 7 (902),20022911 [WIN_ID]; 2033-1-SW-0967 [AQWAB]; 61403824 [SITE_REF],,50,383326,6434804,-32.21731665,115.7618823,GDA94
61403825,61403825,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp 1 (903),Bp 1 (903),20022912 [WIN_ID]; 2033-1-SW-0968 [AQWAB]; 61403825 [SITE_REF],,50,383064,6434489,-32.22013051,115.759064,GDA94
61403826,61403826,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp1 (904),Bp1 (904),20022913 [WIN_ID]; 2033-1-SW-0969 [AQWAB]; 61403826 [SITE_REF],,50,383064,6434489,-32.22013051,115.759064,GDA94
61403827,61403827,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp1 (905),Bp1 (905),20022914 [WIN_ID]; 2033-1-SW-0970 [AQWAB]; 61403827 [SITE_REF],,50,383064,6434489,-32.22013051,115.759064,GDA94
61403828,61403828,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bpi (906),Bpi (906),20022915 [WIN_ID]; 2033-1-SW-0971 [AQWAB]; 61403828 [SITE_REF],,50,383064,6434489,-32.22013051,115.759064,GDA94
61403829,61403829,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp 1 (907),Bp 1 (907),20022916 [WIN_ID]; 2033-1-SW-0972 [AQWAB]; 61403829 [SITE_REF],,50,383064,6434489,-32.22013051,115.759064,GDA94
61403830,61403830,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp 6 (908),Bp 6 (908),20022917 [WIN_ID]; 2033-1-SW-0973 [AQWAB]; 61403830 [SITE_REF],,50,382940,6434185,-32.22285949,115.757711,GDA94
61403831,61403831,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp 6 (909),Bp 6 (909),20022918 [WIN_ID]; 2033-1-SW-0974 [AQWAB]; 61403831 [SITE_REF],,50,382940,6434185,-32.22285949,115.757711,GDA94
61403832,61403832,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp5 (910),Bp5 (910),20022919 [WIN_ID]; 2033-1-SW-0975 [AQWAB]; 61403832 [SITE_REF],,50,382945,6433791,-32.22641366,115.7577158,GDA94
61403833,61403833,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bps (911),Bps (911),20022920 [WIN_ID]; 2033-1-SW-0976 [AQWAB]; 61403833 [SITE_REF],,50,382944,6433791,-32.22641356,115.7577052,GDA94
61403834,61403834,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp2 (912),Bp2 (912),20022921 [WIN_ID]; 2033-1-SW-0977 [AQWAB]; 61403834 [SITE_REF],,50,383031,6433534,-32.22874062,115.7585968,GDA94
61403835,61403835,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp2 (497),Bp2 (497),20022922 [WIN_ID]; 2033-1-SW-0978 [AQWAB]; 61403835 [SITE_REF],,50,383031,6433534,-32.22874062,115.7585968,GDA94
61403836,61403836,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp2 (913),Bp2 (913),20022923 [WIN_ID]; 2033-1-SW-0979 [AQWAB]; 61403836 [SITE_REF],,50,383031,6433534,-32.22874062,115.7585968,GDA94
61403837,61403837,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp2 (914),Bp2 (914),20022924 [WIN_ID]; 2033-1-SW-0980 [AQWAB]; 61403837 [SITE_REF],,50,383031,6433534,-32.22874062,115.7585968,GDA94
61403838,61403838,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp2 (915),Bp2 (915),20022925 [WIN_ID]; 2033-1-SW-0981 [AQWAB]; 61403838 [SITE_REF],,50,383031,6433534,-32.22874062,115.7585968,GDA94
61403839,61403839,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp2 (916),Bp2 (916),20022926 [WIN_ID]; 2033-1-SW-0982 [AQWAB]; 61403839 [SITE_REF],,50,383031,6433534,-32.22874062,115.7585968,GDA94
61403840,61403840,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp3 (917),Bp3 (917),20022927 [WIN_ID]; 2033-1-SW-0983 [AQWAB]; 61403840 [SITE_REF],,50,383123,6433176,-32.23197916,115.7595292,GDA94
61403841,61403841,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bp3 (918),Bp3 (918),20022928 [WIN_ID]; 2033-1-SW-0984 [AQWAB]; 61403841 [SITE_REF],,50,383123,6433176,-32.23197916,115.7595292,GDA94
61403844,61403844,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No 1,No 1,20022933 [WIN_ID]; 2033-1-SW-0989 [AQWAB]; 61403844 [SITE_REF],,50,386397,6439669,-32.17375137,115.7950436,GDA94
61403847,61403847,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Csg 6,Csg 6,20022936 [WIN_ID]; 2033-1-SW-0992 [AQWAB]; 61403847 [SITE_REF],,50,383404,6431618,-32.24606059,115.7623204,GDA94
61403848,61403848,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mb 1,Mb 1,20022937 [WIN_ID]; 2033-1-SW-0993 [AQWAB]; 61403848 [SITE_REF],,50,384288,6435569,-32.21051631,115.7721817,GDA94
61403849,61403849,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mb 2,Mb 2,20022938 [WIN_ID]; 2033-1-SW-0994 [AQWAB]; 61403849 [SITE_REF],,50,384288,6435569,-32.21051631,115.7721817,GDA94
61403850,61403850,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mb3,Mb3,20022939 [WIN_ID]; 2033-1-SW-0995 [AQWAB]; 61403850 [SITE_REF],,50,384288,6435569,-32.21051631,115.7721817,GDA94
