Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
22-08-2011 10:51:48,-0.49,    ,,    ,,10410.0000,Good,86.9000,Good,8.2200,Good,7.7800,Good,5.9100,Good,    ,,16.3200,Good,    ,,    ,,    ,
22-08-2011 10:52:26,-1.05,    ,,    ,,10430.0000,Good,86.6000,Good,8.2000,Good,7.7700,Good,5.9300,Good,    ,,16.2800,Good,    ,,    ,,    ,
22-08-2011 10:53:07,-1.54,    ,,    ,,10430.0000,Good,86.6000,Good,8.1900,Good,7.7700,Good,5.9300,Good,    ,,16.2800,Good,    ,,    ,,    ,
22-08-2011 10:54:20,-2.02,    ,,    ,,10450.0000,Good,86.7000,Good,8.2100,Good,7.7700,Good,5.9400,Good,    ,,16.2600,Good,    ,,    ,,    ,
22-08-2011 10:55:04,-2.19,    ,,    ,,10450.0000,Good,86.5000,Good,8.1900,Good,7.7700,Good,5.9400,Good,    ,,16.2600,Good,    ,,    ,,    ,
29-08-2011 11:11:55,-0.20,    ,,    ,,8677.0000,Good,88.6000,Good,8.6500,Good,7.6200,Good,4.8700,Good,    ,,15.1300,Good,    ,,    ,,    ,
29-08-2011 11:12:00,0.00,-2.4000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
29-08-2011 11:12:38,-0.50,    ,,    ,,8673.0000,Good,87.7000,Good,8.5900,Good,7.6000,Good,4.8600,Good,    ,,14.9700,Good,    ,,    ,,    ,
29-08-2011 11:13:22,-1.00,    ,,    ,,8667.0000,Good,87.0000,Good,8.5500,Good,7.5900,Good,4.8600,Good,    ,,14.8300,Good,    ,,    ,,    ,
29-08-2011 11:14:12,-1.50,    ,,    ,,8677.0000,Good,86.3000,Good,8.5100,Good,7.5800,Good,4.8700,Good,    ,,14.7000,Good,    ,,    ,,    ,
29-08-2011 11:15:27,-2.00,    ,,    ,,8677.0000,Good,85.9000,Good,8.4700,Good,7.5800,Good,4.8700,Good,    ,,14.6700,Good,    ,,    ,,    ,
29-08-2011 11:16:30,-2.28,    ,,    ,,8679.0000,Good,85.6000,Good,8.4500,Good,7.5700,Good,4.8700,Good,    ,,14.6500,Good,    ,,    ,,    ,
05-09-2011 10:57:00,0.00,-2.1000,Good,75.0000,Good,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,225.0000,Good,1.5300,Good
05-09-2011 10:57:12,-0.26,    ,,    ,,5171.0000,Good,84.1000,Good,8.2800,Good,7.4400,Good,2.8000,Good,    ,,15.3000,Good,    ,,    ,,    ,
05-09-2011 10:58:23,-0.51,    ,,    ,,5171.0000,Good,81.5000,Good,8.0400,Good,7.3800,Good,2.8000,Good,    ,,15.2200,Good,    ,,    ,,    ,
05-09-2011 10:58:57,-1.00,    ,,    ,,5169.0000,Good,81.2000,Good,8.0200,Good,7.3700,Good,2.8000,Good,    ,,15.1400,Good,    ,,    ,,    ,
05-09-2011 10:59:42,-1.50,    ,,    ,,5175.0000,Good,80.8000,Good,8.0000,Good,7.3700,Good,2.8000,Good,    ,,15.0700,Good,    ,,    ,,    ,
05-09-2011 11:00:06,-2.06,    ,,    ,,5175.0000,Good,80.7000,Good,8.0000,Good,7.3700,Good,2.8000,Good,    ,,15.0000,Good,    ,,    ,,    ,
05-09-2011 11:00:32,-2.11,    ,,    ,,5174.0000,Good,80.6000,Good,7.9900,Good,7.3600,Good,2.8000,Good,    ,,14.9900,Good,    ,,    ,,    ,
12-09-2011 10:38:08,-0.20,    ,,    ,,9212.0000,Good,89.5000,Good,8.3900,Good,7.6500,Good,5.1900,Good,    ,,16.9400,Good,    ,,    ,,    ,
12-09-2011 10:38:54,-0.51,    ,,    ,,9219.0000,Good,87.8000,Good,8.3400,Good,7.6300,Good,5.1900,Good,    ,,16.3600,Good,    ,,    ,,    ,
12-09-2011 10:39:00,0.00,-2.2000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,    ,,0.0000,Good
12-09-2011 10:39:56,-1.06,    ,,    ,,9216.0000,Good,87.2000,Good,8.2900,Good,7.6200,Good,5.1900,Good,    ,,16.2500,Good,    ,,    ,,    ,
12-09-2011 10:40:33,-1.54,    ,,    ,,9219.0000,Good,83.7000,Good,8.0500,Good,7.5800,Good,5.1900,Good,    ,,15.7300,Good,    ,,    ,,    ,
12-09-2011 10:41:32,-2.02,    ,,    ,,9241.0000,Good,78.4000,Good,7.5600,Good,7.5400,Good,5.2100,Good,    ,,15.6200,Good,    ,,    ,,    ,
19-09-2011 10:25:51,-0.24,    ,,    ,,6911.0000,Good,77.1000,Good,7.4000,Good,7.4600,Good,3.8100,Good,    ,,16.2000,Good,    ,,    ,,    ,
19-09-2011 10:26:00,0.00,-2.1000,Good,95.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,315.0000,Good,1.0200,Good
19-09-2011 10:26:44,-0.52,    ,,    ,,6907.0000,Good,76.6000,Good,7.3600,Good,7.4400,Good,3.8100,Good,    ,,16.1800,Good,    ,,    ,,    ,
19-09-2011 10:27:54,-1.06,    ,,    ,,6913.0000,Good,75.9000,Good,7.3100,Good,7.4300,Good,3.8100,Good,    ,,16.0900,Good,    ,,    ,,    ,
19-09-2011 10:28:43,-1.50,    ,,    ,,6919.0000,Good,75.9000,Good,7.3000,Good,7.4300,Good,3.8200,Good,    ,,16.1100,Good,    ,,    ,,    ,
19-09-2011 10:29:34,-2.04,    ,,    ,,6937.0000,Good,75.7000,Good,7.2800,Good,7.4300,Good,3.8300,Good,    ,,16.1100,Good,    ,,    ,,    ,
26-09-2011 10:28:40,-0.24,    ,,    ,,9559.0000,Good,91.9000,Good,8.7400,Good,7.7200,Good,5.4000,Good,    ,,16.2300,Good,    ,,    ,,    ,
26-09-2011 10:29:00,0.00,-2.4000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,180.0000,Good,0.5100,Good
26-09-2011 10:29:09,-0.53,    ,,    ,,9562.0000,Good,91.5000,Good,8.7000,Good,7.7100,Good,5.4000,Good,    ,,16.2200,Good,    ,,    ,,    ,
26-09-2011 10:29:36,-1.04,    ,,    ,,9566.0000,Good,90.6000,Good,8.6300,Good,7.7000,Good,5.4000,Good,    ,,16.1700,Good,    ,,    ,,    ,
26-09-2011 10:30:02,-1.52,    ,,    ,,9571.0000,Good,89.6000,Good,8.5300,Good,7.6800,Good,5.4000,Good,    ,,16.1600,Good,    ,,    ,,    ,
26-09-2011 10:30:45,-2.02,    ,,    ,,9583.0000,Good,86.5000,Good,8.2500,Good,7.6500,Good,5.4100,Good,    ,,16.1100,Good,    ,,    ,,    ,
03-10-2011 10:39:42,-0.22,    ,,    ,,8293.0000,Good,76.5000,Good,6.9600,Good,7.4700,Good,4.6300,Good,    ,,18.6400,Good,    ,,    ,,    ,
03-10-2011 10:40:00,0.00,-2.0000,Good,85.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,270.0000,Good,1.0200,Good
03-10-2011 10:40:24,-0.51,    ,,    ,,8306.0000,Good,74.5000,Good,6.7900,Good,7.4400,Good,4.6400,Good,    ,,18.5500,Good,    ,,    ,,    ,
03-10-2011 10:41:18,-1.02,    ,,    ,,8323.0000,Good,74.1000,Good,6.7700,Good,7.4300,Good,4.6500,Good,    ,,18.4200,Good,    ,,    ,,    ,
03-10-2011 10:42:01,-1.51,    ,,    ,,8345.0000,Good,72.4000,Good,6.6400,Good,7.4200,Good,4.6600,Good,    ,,18.2200,Good,    ,,    ,,    ,
10-10-2011 11:57:00,0.00,-2.2000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,    ,,0.0000,Good
10-10-2011 11:57:14,-0.21,    ,,    ,,12360.0000,Good,72.1000,Good,6.3200,Good,7.5200,Good,7.1100,Good,    ,,19.6700,Good,    ,,    ,,    ,
10-10-2011 11:58:11,-0.51,    ,,    ,,12350.0000,Good,68.9000,Good,6.1000,Good,7.4900,Good,7.1000,Good,    ,,19.2300,Good,    ,,    ,,    ,
10-10-2011 11:58:52,-1.00,    ,,    ,,12360.0000,Good,68.0000,Good,6.0300,Good,7.4800,Good,7.1100,Good,    ,,19.1600,Good,    ,,    ,,    ,
10-10-2011 11:59:53,-1.51,    ,,    ,,12360.0000,Good,66.2000,Good,5.8900,Good,7.4700,Good,7.1100,Good,    ,,19.0400,Good,    ,,    ,,    ,
10-10-2011 12:00:34,-2.01,    ,,    ,,12360.0000,Good,63.8000,Good,5.6800,Good,7.4400,Good,7.1100,Good,    ,,18.9600,Good,    ,,    ,,    ,
17-10-2011 11:10:26,-0.20,    ,,    ,,11470.0000,Good,71.4000,Good,6.0000,Good,7.4900,Good,6.5400,Good,    ,,22.1000,Good,    ,,    ,,    ,
17-10-2011 11:11:00,0.00,-1.9000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,270.0000,Good,0.5100,Good
17-10-2011 11:11:40,-0.50,    ,,    ,,11480.0000,Good,72.0000,Good,6.0400,Good,7.4900,Good,6.5500,Good,    ,,22.1900,Good,    ,,    ,,    ,
17-10-2011 11:13:01,-1.00,    ,,    ,,11490.0000,Good,70.2000,Good,5.9300,Good,7.4800,Good,6.5600,Good,    ,,21.8400,Good,    ,,    ,,    ,
17-10-2011 11:13:54,-1.51,    ,,    ,,11490.0000,Good,69.6000,Good,5.8800,Good,7.4700,Good,6.5600,Good,    ,,21.7800,Good,    ,,    ,,    ,
17-10-2011 11:14:43,-1.82,    ,,    ,,11490.0000,Good,69.1000,Good,5.8400,Good,7.4700,Good,6.5600,Good,    ,,21.7600,Good,    ,,    ,,    ,
24-10-2011 11:00:04,-0.26,    ,,    ,,10890.0000,Good,67.0000,Good,5.6900,Good,7.4300,Good,6.1900,Good,    ,,21.6800,Good,    ,,    ,,    ,
24-10-2011 11:01:00,0.00,-2.2000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,135.0000,Good,1.0200,Good
24-10-2011 11:01:09,-0.53,    ,,    ,,10890.0000,Good,64.1000,Good,5.4600,Good,7.3900,Good,6.1900,Good,    ,,21.4700,Good,    ,,    ,,    ,
24-10-2011 11:01:43,-1.10,    ,,    ,,10880.0000,Good,63.4000,Good,5.4400,Good,7.3800,Good,6.1900,Good,    ,,21.0900,Good,    ,,    ,,    ,
24-10-2011 11:02:47,-1.49,    ,,    ,,10840.0000,Good,59.5000,Good,5.1600,Good,7.3600,Good,6.1700,Good,    ,,20.6500,Good,    ,,    ,,    ,
24-10-2011 11:03:21,-2.07,    ,,    ,,10860.0000,Good,56.6000,Good,4.9200,Good,7.3500,Good,6.1800,Good,    ,,20.5000,Good,    ,,    ,,    ,
31-10-2011 10:41:27,-0.24,    ,,    ,,10110.0000,Good,74.8000,Good,6.3900,Good,7.5300,Good,5.7200,Good,    ,,21.5400,Good,    ,,    ,,    ,
31-10-2011 10:42:00,0.00,-1.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,1.0200,Good
31-10-2011 10:42:01,-0.54,    ,,    ,,10120.0000,Good,71.8000,Good,6.1800,Good,7.5000,Good,5.7200,Good,    ,,21.0600,Good,    ,,    ,,    ,
31-10-2011 10:42:34,-1.06,    ,,    ,,10120.0000,Good,71.1000,Good,6.1300,Good,7.4800,Good,5.7200,Good,    ,,20.9800,Good,    ,,    ,,    ,
31-10-2011 10:43:03,-1.55,    ,,    ,,10120.0000,Good,70.8000,Good,6.1000,Good,7.4700,Good,5.7200,Good,    ,,20.9700,Good,    ,,    ,,    ,
07-11-2011 11:14:44,-0.23,    ,,    ,,14560.0000,Good,59.2000,Good,4.8800,Good,7.4500,Good,8.4600,Good,    ,,22.5100,Good,    ,,    ,,    ,
07-11-2011 11:15:00,0.00,-2.6000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,270.0000,Good,1.5300,Good
07-11-2011 11:15:15,-0.51,    ,,    ,,14560.0000,Good,59.1000,Good,4.8700,Good,7.4400,Good,8.4600,Good,    ,,22.5600,Good,    ,,    ,,    ,
07-11-2011 11:16:02,-1.02,    ,,    ,,14570.0000,Good,56.3000,Good,4.6900,Good,7.4300,Good,8.4700,Good,    ,,21.9500,Good,    ,,    ,,    ,
07-11-2011 11:16:47,-1.52,    ,,    ,,14540.0000,Good,53.7000,Good,4.5300,Good,7.4100,Good,8.4600,Good,    ,,21.3800,Good,    ,,    ,,    ,
07-11-2011 11:17:34,-2.01,    ,,    ,,14590.0000,Good,51.8000,Good,4.3600,Good,7.4000,Good,8.4900,Good,    ,,21.3600,Good,    ,,    ,,    ,
07-11-2011 11:18:28,-2.42,    ,,    ,,14600.0000,Good,51.0000,Good,4.3000,Good,7.3900,Good,8.5000,Good,    ,,21.3700,Good,    ,,    ,,    ,
14-11-2011 11:23:27,-0.22,    ,,    ,,13400.0000,Good,75.6000,Good,6.1900,Good,7.5500,Good,7.7300,Good,    ,,23.0900,Good,    ,,    ,,    ,
14-11-2011 11:24:00,0.00,-2.0000,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,225.0000,Good,1.0200,Good
14-11-2011 11:24:39,-0.51,    ,,    ,,13400.0000,Good,74.2000,Good,6.1100,Good,7.5400,Good,7.7300,Good,    ,,22.8000,Good,    ,,    ,,    ,
14-11-2011 11:26:01,-1.02,    ,,    ,,13390.0000,Good,68.0000,Good,5.6500,Good,7.5000,Good,7.7300,Good,    ,,22.2900,Good,    ,,    ,,    ,
14-11-2011 11:27:16,-1.51,    ,,    ,,13390.0000,Good,67.1000,Good,5.5900,Good,7.4800,Good,7.7300,Good,    ,,22.2000,Good,    ,,    ,,    ,
14-11-2011 11:27:59,-1.83,    ,,    ,,13400.0000,Good,66.7000,Good,5.5600,Good,7.4800,Good,7.7400,Good,    ,,22.1900,Good,    ,,    ,,    ,
21-11-2011 11:13:30,-0.21,    ,,    ,,10970.0000,Good,91.4000,Good,7.4000,Good,7.6100,Good,6.2200,Good,    ,,24.2000,Good,    ,,    ,,    ,
21-11-2011 11:14:00,0.00,-1.8000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,225.0000,Good,1.0200,Good
21-11-2011 11:14:11,-0.51,    ,,    ,,10950.0000,Good,91.1000,Good,7.4300,Good,7.6200,Good,6.2200,Good,    ,,23.7800,Good,    ,,    ,,    ,
21-11-2011 11:14:43,-1.02,    ,,    ,,10970.0000,Good,86.4000,Good,7.1200,Good,7.5900,Good,6.2300,Good,    ,,23.2400,Good,    ,,    ,,    ,
21-11-2011 11:15:33,-1.51,    ,,    ,,10990.0000,Good,79.0000,Good,6.5500,Good,7.5400,Good,6.2400,Good,    ,,22.9300,Good,    ,,    ,,    ,
28-11-2011 11:20:00,0.00,-1.6000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,225.0000,Good,2.5500,Good
28-11-2011 11:21:34,-0.19,    ,,    ,,10870.0000,Good,71.6000,Good,5.8000,Good,7.4500,Good,6.1600,Good,    ,,24.2500,Good,    ,,    ,,    ,
28-11-2011 11:22:08,-0.48,    ,,    ,,10860.0000,Good,70.9000,Good,5.7400,Good,7.4400,Good,6.1600,Good,    ,,24.2000,Good,    ,,    ,,    ,
28-11-2011 11:22:49,-1.06,    ,,    ,,10860.0000,Good,65.0000,Good,5.2800,Good,7.4200,Good,6.1600,Good,    ,,24.0000,Good,    ,,    ,,    ,
28-11-2011 11:23:37,-1.54,    ,,    ,,10860.0000,Good,62.9000,Good,5.1200,Good,7.3900,Good,6.1600,Good,    ,,23.9200,Good,    ,,    ,,    ,
28-11-2011 11:23:51,-1.56,    ,,    ,,10860.0000,Good,62.7000,Good,5.1100,Good,7.3900,Good,6.1600,Good,    ,,23.9100,Good,    ,,    ,,    ,
05-12-2011 11:49:23,-0.20,    ,,    ,,14860.0000,Good,80.0000,Good,6.3300,Good,7.5500,Good,8.6300,Good,    ,,24.6500,Good,    ,,    ,,    ,
05-12-2011 11:50:00,0.00,-2.2000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,    ,,0.0000,Good
05-12-2011 11:50:04,-0.50,    ,,    ,,14750.0000,Good,82.1000,Good,6.4800,Good,7.5500,Good,8.5600,Good,    ,,24.9000,Good,    ,,    ,,    ,
05-12-2011 11:50:47,-1.03,    ,,    ,,14880.0000,Good,76.4000,Good,6.0700,Good,7.5300,Good,8.6400,Good,    ,,24.5000,Good,    ,,    ,,    ,
05-12-2011 11:51:42,-1.51,    ,,    ,,15890.0000,Good,53.1000,Good,4.2100,Good,7.4200,Good,9.2900,Good,    ,,24.3100,Good,    ,,    ,,    ,
05-12-2011 11:52:51,-2.07,    ,,    ,,20270.0000,Good,9.7000,Good,0.7600,Good,7.2100,Good,12.1000,Good,    ,,24.2800,Good,    ,,    ,,    ,
05-12-2011 11:53:13,-2.10,    ,,    ,,20740.0000,Good,7.7000,Good,0.6000,Good,7.1900,Good,12.4000,Good,    ,,24.2700,Good,    ,,    ,,    ,
12-12-2011 11:09:26,-0.22,    ,,    ,,11520.0000,Good,74.4000,Good,5.9300,Good,7.3300,Good,6.5500,Good,    ,,24.9800,Good,    ,,    ,,    ,
12-12-2011 11:10:00,0.00,-1.9000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,45.0000,Good,1.5300,Good
12-12-2011 11:10:37,-0.50,    ,,    ,,11570.0000,Good,72.8000,Good,5.8000,Good,7.2800,Good,6.5800,Good,    ,,24.8900,Good,    ,,    ,,    ,
12-12-2011 11:11:17,-1.07,    ,,    ,,11710.0000,Good,67.4000,Good,5.3800,Good,7.2500,Good,6.6700,Good,    ,,24.8400,Good,    ,,    ,,    ,
12-12-2011 11:12:54,-1.52,    ,,    ,,12230.0000,Good,60.1000,Good,4.7900,Good,7.2200,Good,6.9900,Good,    ,,24.8700,Good,    ,,    ,,    ,
19-12-2011 11:16:00,0.00,-1.9000,Good,15.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,    ,,0.0000,Good
19-12-2011 11:16:25,-0.20,    ,,    ,,11260.0000,Good,146.8000,Good,11.2700,Good,7.9100,Good,6.3800,Good,    ,,27.0800,Good,    ,,    ,,    ,
19-12-2011 11:17:01,-0.46,    ,,    ,,11250.0000,Good,136.6000,Good,10.6700,Good,7.6800,Good,6.3800,Good,    ,,26.1200,Good,    ,,    ,,    ,
19-12-2011 11:17:25,-1.00,    ,,    ,,11230.0000,Good,135.8000,Good,10.5900,Good,7.6900,Good,6.3700,Good,    ,,26.1800,Good,    ,,    ,,    ,
19-12-2011 11:18:42,-1.51,    ,,    ,,11480.0000,Good,106.4000,Good,8.3800,Good,7.4500,Good,6.5300,Good,    ,,25.5700,Good,    ,,    ,,    ,
19-12-2011 11:19:29,-1.80,    ,,    ,,11720.0000,Good,88.2000,Good,6.9600,Good,7.3400,Good,6.6700,Good,    ,,25.5000,Good,    ,,    ,,    ,
28-12-2011 11:22:29,-0.20,    ,,    ,,13830.0000,Good,105.7000,Good,8.0000,Good,7.5300,Good,7.9600,Good,    ,,27.4100,Good,    ,,    ,,    ,
28-12-2011 11:24:00,0.00,-2.1500,Good,15.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,135.0000,Good,1.5300,Good
28-12-2011 11:24:19,-0.53,    ,,    ,,13840.0000,Good,107.0000,Good,8.1100,Good,7.5000,Good,7.9700,Good,    ,,27.3000,Good,    ,,    ,,    ,
28-12-2011 11:25:20,-1.00,    ,,    ,,13860.0000,Good,105.3000,Good,8.0200,Good,7.4800,Good,7.9800,Good,    ,,27.0600,Good,    ,,    ,,    ,
28-12-2011 11:26:35,-1.50,    ,,    ,,13830.0000,Good,92.6000,Good,7.0800,Good,7.4200,Good,7.9700,Good,    ,,26.8000,Good,    ,,    ,,    ,
28-12-2011 11:28:35,-2.04,    ,,    ,,13840.0000,Good,91.5000,Good,7.0100,Good,7.3900,Good,7.9800,Good,    ,,26.6800,Good,    ,,    ,,    ,
03-01-2012 10:58:43,-0.22,    ,,    ,,16800.0000,Good,61.4000,Good,4.6100,Good,7.3100,Good,9.8300,Good,    ,,27.2700,Good,    ,,    ,,    ,
03-01-2012 10:59:00,0.00,-1.7000,Good,3.0000,Good,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,90.0000,Good,1.5300,Good
03-01-2012 10:59:15,-0.54,    ,,    ,,16820.0000,Good,60.3000,Good,4.5300,Good,7.2900,Good,9.8500,Good,    ,,27.2600,Good,    ,,    ,,    ,
03-01-2012 10:59:49,-1.04,    ,,    ,,16830.0000,Good,60.9000,Good,4.5700,Good,7.2800,Good,9.8500,Good,    ,,27.2300,Good,    ,,    ,,    ,
03-01-2012 11:00:15,-1.52,    ,,    ,,16840.0000,Good,59.9000,Good,4.5000,Good,7.2800,Good,9.8600,Good,    ,,27.2100,Good,    ,,    ,,    ,
03-01-2012 11:00:42,-1.72,    ,,    ,,16840.0000,Good,60.6000,Good,4.5500,Good,7.2800,Good,9.8600,Good,    ,,27.2100,Good,    ,,    ,,    ,
09-01-2012 11:35:00,0.00,-1.8000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,90.0000,Good,0.5100,Good
09-01-2012 11:35:17,-0.22,    ,,    ,,18280.0000,Good,56.8000,Good,4.3200,Good,7.2500,Good,10.7900,Good,    ,,26.1200,Good,    ,,    ,,    ,
09-01-2012 11:35:44,-0.51,    ,,    ,,18370.0000,Good,53.7000,Good,4.1300,Good,7.2300,Good,10.8600,Good,    ,,25.5900,Good,    ,,    ,,    ,
09-01-2012 11:36:17,-1.00,    ,,    ,,18390.0000,Good,51.2000,Good,3.9500,Good,7.2200,Good,10.8700,Good,    ,,25.4400,Good,    ,,    ,,    ,
09-01-2012 11:36:46,-1.50,    ,,    ,,18450.0000,Good,47.4000,Good,3.6700,Good,7.2000,Good,10.9100,Good,    ,,25.2300,Good,    ,,    ,,    ,
16-01-2012 11:22:00,0.00,-2.2000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,180.0000,Good,1.0200,Good
16-01-2012 11:22:05,-0.21,    ,,    ,,25490.0000,Good,100.9000,Good,7.2700,Good,7.5300,Good,15.4900,Good,    ,,27.7600,Good,    ,,    ,,    ,
16-01-2012 11:22:35,-0.57,    ,,    ,,25510.0000,Good,103.6000,Good,7.4700,Good,7.5400,Good,15.5000,Good,    ,,27.7900,Good,    ,,    ,,    ,
16-01-2012 11:23:39,-1.06,    ,,    ,,25830.0000,Good,55.3000,Good,4.0300,Good,7.2900,Good,15.7200,Good,    ,,27.0600,Good,    ,,    ,,    ,
16-01-2012 11:24:15,-1.55,    ,,    ,,27940.0000,Good,35.1000,Good,2.5300,Good,7.2100,Good,17.1400,Good,    ,,27.1900,Good,    ,,    ,,    ,
16-01-2012 11:25:02,-2.08,    ,,    ,,32290.0000,Good,6.4000,Good,0.4500,Good,7.1000,Good,20.1000,Good,    ,,27.2400,Good,    ,,    ,,    ,
23-01-2012 11:28:28,-0.23,    ,,    ,,11280.0000,Good,4.1000,Good,0.3100,Good,7.0000,Good,6.3800,Good,    ,,28.5000,Good,    ,,    ,,    ,
23-01-2012 11:30:00,0.00,-2.0000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,0.2000,Good,    ,,    ,,90.0000,Good,0.5100,Good
23-01-2012 11:30:51,-0.57,    ,,    ,,11690.0000,Good,2.7000,Good,0.2000,Good,6.9800,Good,6.6300,Good,    ,,27.9300,Good,    ,,    ,,    ,
23-01-2012 11:32:12,-1.03,    ,,    ,,12170.0000,Good,2.2000,Good,0.1700,Good,6.9800,Good,6.9300,Good,    ,,27.7800,Good,    ,,    ,,    ,
23-01-2012 11:32:54,-1.58,    ,,    ,,19110.0000,Good,7.5000,Good,0.5500,Good,6.9600,Good,11.2900,Good,    ,,28.4000,Good,    ,,    ,,    ,
23-01-2012 11:34:09,-1.85,    ,,    ,,19960.0000,Good,7.7000,Good,0.5600,Good,7.0500,Good,11.8400,Good,    ,,28.4800,Good,    ,,    ,,    ,
30-01-2012 11:15:46,-0.23,    ,,    ,,    ,,106.0000,Good,    ,,7.3100,Good,    ,,    ,,26.4700,Good,    ,,    ,,    ,
30-01-2012 11:16:00,0.00,-1.6000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,90.0000,Good,1.5300,Good
30-01-2012 11:16:20,-0.52,    ,,    ,,    ,,103.5000,Good,    ,,7.2700,Good,    ,,    ,,26.2400,Good,    ,,    ,,    ,
30-01-2012 11:17:06,-1.01,    ,,    ,,    ,,97.1000,Good,    ,,7.2400,Good,    ,,    ,,26.1100,Good,    ,,    ,,    ,
30-01-2012 11:18:49,-1.51,    ,,    ,,    ,,40.3000,Good,    ,,7.0900,Good,    ,,    ,,26.5900,Good,    ,,    ,,    ,
06-02-2012 11:21:23,-0.20,    ,,    ,,25570.0000,Good,171.2000,Good,12.9500,Good,7.7500,Good,15.5900,Good,    ,,24.9800,Good,    ,,    ,,    ,
06-02-2012 11:23:00,0.00,-2.0000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,90.0000,Good,1.5300,Good
06-02-2012 11:23:49,-0.50,    ,,    ,,25680.0000,Good,147.5000,Good,11.2100,Good,7.5600,Good,15.6600,Good,    ,,24.6700,Good,    ,,    ,,    ,
06-02-2012 11:25:01,-1.00,    ,,    ,,25670.0000,Good,149.7000,Good,11.3800,Good,7.5800,Good,15.6600,Good,    ,,24.7300,Good,    ,,    ,,    ,
06-02-2012 11:26:34,-1.51,    ,,    ,,25700.0000,Good,143.0000,Good,10.8900,Good,7.5300,Good,15.6700,Good,    ,,24.6200,Good,    ,,    ,,    ,
06-02-2012 11:27:46,-1.91,    ,,    ,,25710.0000,Good,138.4000,Good,10.5400,Good,7.4900,Good,15.6800,Good,    ,,24.5700,Good,    ,,    ,,    ,
13-02-2012 11:25:39,-0.19,    ,,    ,,28390.0000,Good,73.9000,Good,5.3500,Good,7.4200,Good,17.4500,Good,    ,,26.9000,Good,    ,,    ,,    ,
13-02-2012 11:26:33,-0.57,    ,,    ,,28660.0000,Good,64.6000,Good,4.6800,Good,7.2900,Good,17.6300,Good,    ,,26.8200,Good,    ,,    ,,    ,
13-02-2012 11:27:00,0.00,-2.2000,Good,65.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,    ,,0.0000,Good
13-02-2012 11:27:36,-0.51,    ,,    ,,28640.0000,Good,70.4000,Good,5.1000,Good,7.2600,Good,17.6200,Good,    ,,26.7800,Good,    ,,    ,,    ,
13-02-2012 11:28:03,-1.01,    ,,    ,,28790.0000,Good,66.2000,Good,4.8000,Good,7.2500,Good,17.7200,Good,    ,,26.7300,Good,    ,,    ,,    ,
13-02-2012 11:28:49,-1.55,    ,,    ,,30350.0000,Good,38.9000,Good,2.8200,Good,7.1800,Good,18.7900,Good,    ,,26.4700,Good,    ,,    ,,    ,
13-02-2012 11:30:00,-2.08,    ,,    ,,31000.0000,Good,29.5000,Good,2.1300,Good,7.1400,Good,19.2300,Good,    ,,26.5400,Good,    ,,    ,,    ,
