Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
02-11-2020 09:54:37,-0.20,    ,,    ,,10353.0000,Good,51.0000,Good,4.2000,Good,7.3200,Good,5.8500,Good,    ,,23.4480,Good,2.2600,Good,    ,,    ,
09-11-2020 10:19:31,-3.30,    ,,    ,,15074.0000,Good,49.7000,Good,3.9000,Good,7.0600,Good,8.7600,Good,    ,,25.1140,Good,10.8400,Good,    ,,    ,
09-11-2020 10:19:57,-3.00,    ,,    ,,15107.0000,Good,50.2000,Good,3.9400,Good,7.0500,Good,8.7800,Good,    ,,25.1220,Good,5.4100,Good,    ,,    ,
09-11-2020 10:20:27,-2.50,    ,,    ,,14805.0000,Good,54.0000,Good,4.2400,Good,7.0600,Good,8.5900,Good,    ,,25.1370,Good,4.4700,Good,    ,,    ,
09-11-2020 10:20:48,-2.10,    ,,    ,,14173.0000,Good,59.1000,Good,4.6600,Good,7.0800,Good,8.2000,Good,    ,,25.1190,Good,4.1200,Good,    ,,    ,
09-11-2020 10:21:10,-1.50,    ,,    ,,13137.0000,Good,65.0000,Good,5.1700,Good,7.1200,Good,7.5500,Good,    ,,24.8350,Good,3.4500,Good,    ,,    ,
09-11-2020 10:21:35,-1.00,    ,,    ,,11370.0000,Good,81.5000,Good,6.5900,Good,7.2600,Good,6.4700,Good,    ,,24.1330,Good,2.9800,Good,    ,,    ,
09-11-2020 10:22:00,0.00,-3.5000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,315.0000,Good,1.5810,Good
09-11-2020 10:22:07,-0.50,    ,,    ,,11200.0000,Good,84.6000,Good,6.8500,Good,7.3400,Good,6.3600,Good,    ,,24.1020,Good,3.1000,Good,    ,,    ,
09-11-2020 10:22:29,-0.20,    ,,    ,,11166.0000,Good,85.5000,Good,6.9300,Good,7.3600,Good,6.3400,Good,    ,,24.0980,Good,3.0400,Good,    ,,    ,
16-11-2020 10:04:24,-2.40,    ,,    ,,6254.0000,Good,59.8000,Good,5.2800,Good,7.2700,Good,3.4200,Good,    ,,20.4920,Good,4.0900,Good,    ,,    ,
16-11-2020 10:04:52,-2.10,    ,,    ,,6243.0000,Good,59.9000,Good,5.2900,Good,7.2700,Good,3.4100,Good,    ,,20.5010,Good,3.9700,Good,    ,,    ,
16-11-2020 10:05:30,-2.00,    ,,    ,,6244.0000,Good,59.7000,Good,5.2700,Good,7.2600,Good,3.4100,Good,    ,,20.5060,Good,5.7600,Good,    ,,    ,
16-11-2020 10:05:55,-1.50,    ,,    ,,6241.0000,Good,59.8000,Good,5.2800,Good,7.2600,Good,3.4100,Good,    ,,20.5000,Good,4.0500,Good,    ,,    ,
16-11-2020 10:06:00,0.00,-2.6000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,45.0000,Good,0.8670,Good
16-11-2020 10:06:25,-1.00,    ,,    ,,6242.0000,Good,60.0000,Good,5.2900,Good,7.2500,Good,3.4100,Good,    ,,20.5320,Good,3.8400,Good,    ,,    ,
16-11-2020 10:06:52,-0.50,    ,,    ,,6239.0000,Good,60.7000,Good,5.3400,Good,7.2500,Good,3.4100,Good,    ,,20.7310,Good,3.7600,Good,    ,,    ,
16-11-2020 10:07:08,-0.20,    ,,    ,,6233.0000,Good,62.3000,Good,5.4000,Good,7.2400,Good,3.4000,Good,    ,,21.3940,Good,3.3900,Good,    ,,    ,
23-11-2020 10:02:02,-2.20,    ,,    ,,6856.0000,Good,65.0000,Good,5.3100,Good,7.4500,Good,3.7600,Good,    ,,24.4050,Good,8.0100,Good,    ,,    ,
23-11-2020 10:02:17,-1.90,    ,,    ,,6856.0000,Good,65.0000,Good,5.3200,Good,7.4300,Good,3.7600,Good,    ,,24.4090,Good,7.1700,Good,    ,,    ,
23-11-2020 10:02:34,-1.50,    ,,    ,,6852.0000,Good,65.8000,Good,5.3800,Good,7.4100,Good,3.7500,Good,    ,,24.4620,Good,5.8400,Good,    ,,    ,
23-11-2020 10:02:53,-0.90,    ,,    ,,6846.0000,Good,69.6000,Good,5.6400,Good,7.3900,Good,3.7500,Good,    ,,24.9110,Good,4.5800,Good,    ,,    ,
23-11-2020 10:03:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.4000,Good,    ,,    ,,90.0000,Good,1.7850,Good
23-11-2020 10:03:31,-0.50,    ,,    ,,6851.0000,Good,70.4000,Good,5.6900,Good,7.3700,Good,3.7500,Good,    ,,25.0680,Good,4.4300,Good,    ,,    ,
23-11-2020 10:03:45,-0.20,    ,,    ,,6853.0000,Good,71.6000,Good,5.7500,Good,7.3600,Good,3.7500,Good,    ,,25.4520,Good,4.2500,Good,    ,,    ,
30-11-2020 10:42:06,-2.40,    ,,    ,,7854.0000,Good,62.9000,Good,5.1600,Good,7.3100,Good,4.3500,Good,    ,,24.1340,Good,4.5200,Good,    ,,    ,
30-11-2020 10:42:27,-2.00,    ,,    ,,7862.0000,Good,63.0000,Good,5.1600,Good,7.3100,Good,4.3500,Good,    ,,24.1230,Good,4.4400,Good,    ,,    ,
30-11-2020 10:43:00,0.00,-2.6000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,225.0000,Good,4.5900,Good
30-11-2020 10:43:12,-1.50,    ,,    ,,7848.0000,Good,64.0000,Good,5.2400,Good,7.3100,Good,4.3400,Good,    ,,24.1550,Good,4.1600,Good,    ,,    ,
30-11-2020 10:43:26,-1.00,    ,,    ,,7846.0000,Good,63.9000,Good,5.2300,Good,7.3100,Good,4.3400,Good,    ,,24.1570,Good,4.1700,Good,    ,,    ,
30-11-2020 10:43:47,-0.50,    ,,    ,,7854.0000,Good,64.9000,Good,5.3100,Good,7.3100,Good,4.3500,Good,    ,,24.2020,Good,4.0100,Good,    ,,    ,
30-11-2020 10:44:00,-0.20,    ,,    ,,7855.0000,Good,65.0000,Good,5.3200,Good,7.3100,Good,4.3500,Good,    ,,24.2190,Good,3.8700,Good,    ,,    ,
07-12-2020 10:23:37,-1.90,    ,,    ,,8406.0000,Good,71.3000,Good,5.7700,Good,7.4600,Good,4.6700,Good,    ,,24.6920,Good,4.9600,Good,    ,,    ,
07-12-2020 10:24:09,-1.60,    ,,    ,,8406.0000,Good,71.2000,Good,5.7600,Good,7.4600,Good,4.6700,Good,    ,,24.7140,Good,4.4400,Good,    ,,    ,
07-12-2020 10:24:28,-1.50,    ,,    ,,8404.0000,Good,71.3000,Good,5.7600,Good,7.4600,Good,4.6700,Good,    ,,24.7450,Good,4.3300,Good,    ,,    ,
07-12-2020 10:25:00,0.00,-2.1000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,90.0000,Good,2.0400,Good
07-12-2020 10:25:05,-1.00,    ,,    ,,8406.0000,Good,71.7000,Good,5.7900,Good,7.4500,Good,4.6700,Good,    ,,24.8820,Good,3.5300,Good,    ,,    ,
07-12-2020 10:25:23,-0.50,    ,,    ,,8408.0000,Good,71.8000,Good,5.7900,Good,7.4500,Good,4.6700,Good,    ,,24.8640,Good,4.1900,Good,    ,,    ,
07-12-2020 10:25:55,-0.20,    ,,    ,,8412.0000,Good,72.8000,Good,5.8500,Good,7.4500,Good,4.6700,Good,    ,,25.0480,Good,3.7700,Good,    ,,    ,
14-12-2020 10:30:12,-2.70,    ,,    ,,15515.0000,Good,37.3000,Good,2.8300,Good,7.0700,Good,9.0200,Good,    ,,26.8130,Good,11.3900,Good,    ,,    ,
14-12-2020 10:30:58,-2.40,    ,,    ,,14867.0000,Good,41.1000,Good,3.1400,Good,7.0900,Good,8.6200,Good,    ,,26.7130,Good,9.1900,Good,    ,,    ,
14-12-2020 10:31:18,-2.00,    ,,    ,,14284.0000,Good,43.1000,Good,3.3000,Good,7.1100,Good,8.2500,Good,    ,,26.5980,Good,6.2400,Good,    ,,    ,
14-12-2020 10:31:45,-1.50,    ,,    ,,13243.0000,Good,46.4000,Good,3.5900,Good,7.1400,Good,7.6100,Good,    ,,26.3850,Good,4.4600,Good,    ,,    ,
14-12-2020 10:32:30,-1.00,    ,,    ,,12269.0000,Good,51.2000,Good,3.9700,Good,7.1800,Good,7.0000,Good,    ,,26.3470,Good,3.4600,Good,    ,,    ,
14-12-2020 10:33:00,0.00,-2.9000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,1.4000,Good,    ,,    ,,225.0000,Good,1.5810,Good
14-12-2020 10:33:08,-0.50,    ,,    ,,11951.0000,Good,53.6000,Good,4.1500,Good,7.1900,Good,6.8100,Good,    ,,26.5210,Good,2.9100,Good,    ,,    ,
14-12-2020 10:33:43,-0.20,    ,,    ,,11864.0000,Good,54.4000,Good,4.1900,Good,7.1900,Good,6.7500,Good,    ,,26.7030,Good,2.5000,Good,    ,,    ,
21-12-2020 10:07:20,-1.80,    ,,    ,,12535.0000,Good,58.4000,Good,4.5200,Good,7.2000,Good,7.1700,Good,    ,,26.4500,Good,10.5600,Good,    ,,    ,
21-12-2020 10:07:43,-1.50,    ,,    ,,12385.0000,Good,60.5000,Good,4.6800,Good,7.2100,Good,7.0700,Good,    ,,26.4630,Good,6.9700,Good,    ,,    ,
21-12-2020 10:08:00,0.00,-2.0000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,1.5300,Good
21-12-2020 10:08:02,-1.00,    ,,    ,,12221.0000,Good,61.6000,Good,4.7600,Good,7.2100,Good,6.9700,Good,    ,,26.5100,Good,6.5800,Good,    ,,    ,
21-12-2020 10:08:27,-0.50,    ,,    ,,11835.0000,Good,64.5000,Good,4.9800,Good,7.2300,Good,6.7300,Good,    ,,26.6250,Good,3.9300,Good,    ,,    ,
21-12-2020 10:08:47,-0.20,    ,,    ,,11759.0000,Good,65.1000,Good,5.0300,Good,7.2400,Good,6.6900,Good,    ,,26.6830,Good,3.5300,Good,    ,,    ,
29-12-2020 10:07:34,-2.00,    ,,    ,,15495.0000,Good,49.3000,Good,3.7700,Good,7.1300,Good,9.0200,Good,    ,,26.4030,Good,15.3700,Good,    ,,    ,
29-12-2020 10:08:14,-1.70,    ,,    ,,15278.0000,Good,50.6000,Good,3.8800,Good,7.1400,Good,8.8800,Good,    ,,26.3430,Good,9.4000,Good,    ,,    ,
29-12-2020 10:08:40,-1.50,    ,,    ,,15163.0000,Good,49.9000,Good,3.8300,Good,7.1400,Good,8.8100,Good,    ,,26.3240,Good,8.5900,Good,    ,,    ,
29-12-2020 10:09:00,0.00,-2.2000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,90.0000,Good,1.1730,Good
29-12-2020 10:09:11,-1.00,    ,,    ,,15007.0000,Good,49.5000,Good,3.8000,Good,7.1400,Good,8.7100,Good,    ,,26.3370,Good,8.2000,Good,    ,,    ,
29-12-2020 10:09:53,-0.50,    ,,    ,,14713.0000,Good,51.8000,Good,3.9700,Good,7.1600,Good,8.5200,Good,    ,,26.5310,Good,5.7300,Good,    ,,    ,
29-12-2020 10:10:16,-0.20,    ,,    ,,14680.0000,Good,52.1000,Good,3.9900,Good,7.1700,Good,8.5000,Good,    ,,26.5560,Good,5.7700,Good,    ,,    ,
04-01-2021 10:20:51,-2.00,    ,,    ,,20227.0000,Good,53.0000,Good,3.9700,Good,7.1700,Good,12.0400,Good,    ,,26.7460,Good,13.6100,Good,    ,,    ,
04-01-2021 10:21:38,-1.80,    ,,    ,,19118.0000,Good,49.3000,Good,3.7200,Good,7.1800,Good,11.3300,Good,    ,,26.5290,Good,11.5700,Good,    ,,    ,
04-01-2021 10:22:09,-1.50,    ,,    ,,18585.0000,Good,47.3000,Good,3.5800,Good,7.1900,Good,10.9800,Good,    ,,26.3610,Good,9.9000,Good,    ,,    ,
04-01-2021 10:22:33,-1.00,    ,,    ,,18307.0000,Good,48.1000,Good,3.6500,Good,7.2100,Good,10.8100,Good,    ,,26.3210,Good,8.2700,Good,    ,,    ,
04-01-2021 10:23:00,0.00,-2.3000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,67.5000,Good,4.5900,Good
04-01-2021 10:23:01,-0.50,    ,,    ,,18276.0000,Good,48.5000,Good,3.6800,Good,7.2100,Good,10.7900,Good,    ,,26.3390,Good,8.0800,Good,    ,,    ,
04-01-2021 10:23:23,-0.20,    ,,    ,,18263.0000,Good,49.0000,Good,3.7100,Good,7.2100,Good,10.7800,Good,    ,,26.3580,Good,7.6400,Good,    ,,    ,
11-01-2021 10:11:41,-2.20,    ,,    ,,25131.0000,Good,45.4000,Good,3.2900,Good,6.9800,Good,15.2500,Good,    ,,27.6500,Good,10.7300,Good,    ,,    ,
11-01-2021 10:11:57,-1.90,    ,,    ,,24642.0000,Good,45.5000,Good,3.3100,Good,6.9800,Good,14.9300,Good,    ,,27.5160,Good,9.0700,Good,    ,,    ,
11-01-2021 10:12:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,1.1730,Good
11-01-2021 10:12:11,-1.40,    ,,    ,,23829.0000,Good,51.1000,Good,3.7300,Good,7.0000,Good,14.3900,Good,    ,,27.3730,Good,8.7800,Good,    ,,    ,
11-01-2021 10:12:23,-1.00,    ,,    ,,23165.0000,Good,58.7000,Good,4.3000,Good,7.0400,Good,13.9500,Good,    ,,27.3160,Good,8.1200,Good,    ,,    ,
11-01-2021 10:12:37,-0.50,    ,,    ,,22954.0000,Good,63.2000,Good,4.6200,Good,7.0700,Good,13.8100,Good,    ,,27.4350,Good,7.4700,Good,    ,,    ,
11-01-2021 10:12:53,-0.20,    ,,    ,,22914.0000,Good,65.9000,Good,4.8100,Good,7.0800,Good,13.7800,Good,    ,,27.5830,Good,6.9000,Good,    ,,    ,
18-01-2021 09:59:35,-2.30,    ,,    ,,28021.0000,Good,76.7000,Good,5.5800,Good,7.3300,Good,17.2000,Good,    ,,26.7220,Good,13.8700,Good,    ,,    ,
18-01-2021 10:00:00,0.00,-2.5000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,45.0000,Good,1.9890,Good
18-01-2021 10:00:05,-2.00,    ,,    ,,27826.0000,Good,80.5000,Good,5.8500,Good,7.3500,Good,17.0700,Good,    ,,26.7230,Good,11.5300,Good,    ,,    ,
18-01-2021 10:00:24,-1.50,    ,,    ,,27207.0000,Good,77.9000,Good,5.6900,Good,7.3400,Good,16.6500,Good,    ,,26.6610,Good,11.0600,Good,    ,,    ,
18-01-2021 10:00:41,-1.00,    ,,    ,,25688.0000,Good,71.9000,Good,5.3200,Good,7.3800,Good,15.6400,Good,    ,,26.2770,Good,7.7900,Good,    ,,    ,
18-01-2021 10:00:55,-0.50,    ,,    ,,24934.0000,Good,70.9000,Good,5.2800,Good,7.4200,Good,15.1400,Good,    ,,26.0830,Good,6.8900,Good,    ,,    ,
18-01-2021 10:01:13,-0.20,    ,,    ,,24783.0000,Good,71.6000,Good,5.3300,Good,7.4300,Good,15.0400,Good,    ,,26.0480,Good,6.5700,Good,    ,,    ,
25-01-2021 10:06:36,-2.50,    ,,    ,,29471.0000,Good,47.4000,Good,3.3800,Good,7.4700,Good,18.1700,Good,    ,,27.5880,Good,22.3800,Good,    ,,    ,
25-01-2021 10:06:51,-2.20,    ,,    ,,29256.0000,Good,48.7000,Good,3.4700,Good,7.4900,Good,18.0200,Good,    ,,27.5160,Good,9.8000,Good,    ,,    ,
25-01-2021 10:07:00,-2.00,    ,,    ,,29003.0000,Good,55.3000,Good,3.9500,Good,7.5100,Good,17.8500,Good,    ,,27.4820,Good,6.5400,Good,    ,,    ,
25-01-2021 10:07:01,0.00,-2.7000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,202.5000,Good,2.0400,Good
25-01-2021 10:07:11,-1.50,    ,,    ,,28875.0000,Good,57.2000,Good,4.0900,Good,7.5300,Good,17.7600,Good,    ,,27.5110,Good,6.1100,Good,    ,,    ,
25-01-2021 10:07:23,-1.00,    ,,    ,,28790.0000,Good,61.0000,Good,4.3500,Good,7.5400,Good,17.7000,Good,    ,,27.6320,Good,6.0200,Good,    ,,    ,
25-01-2021 10:07:41,-0.50,    ,,    ,,28790.0000,Good,62.9000,Good,4.4900,Good,7.5400,Good,17.7000,Good,    ,,27.6760,Good,5.9900,Good,    ,,    ,
25-01-2021 10:07:54,-0.20,    ,,    ,,28749.0000,Good,66.1000,Good,4.7100,Good,7.5500,Good,17.6700,Good,    ,,27.8310,Good,5.6200,Good,    ,,    ,
01-02-2021 09:46:23,-2.10,    ,,    ,,28569.0000,Good,59.1000,Good,4.3100,Good,7.2500,Good,17.5800,Good,    ,,26.4530,Good,    ,,    ,,    ,
01-02-2021 09:47:06,-1.80,    ,,    ,,28329.0000,Good,61.0000,Good,4.4700,Good,7.2800,Good,17.4200,Good,    ,,26.2910,Good,13.2200,Good,    ,,    ,
01-02-2021 09:47:37,-1.50,    ,,    ,,28293.0000,Good,61.9000,Good,4.5300,Good,7.2800,Good,17.3900,Good,    ,,26.2850,Good,12.2000,Good,    ,,    ,
01-02-2021 09:47:59,-1.00,    ,,    ,,28199.0000,Good,64.9000,Good,4.7600,Good,7.3100,Good,17.3300,Good,    ,,26.2700,Good,7.8700,Good,    ,,    ,
01-02-2021 09:48:00,0.00,-2.3000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,90.0000,Good,2.5500,Good
01-02-2021 09:48:21,-0.50,    ,,    ,,28148.0000,Good,68.4000,Good,5.0000,Good,7.3300,Good,17.2900,Good,    ,,26.3750,Good,6.5300,Good,    ,,    ,
01-02-2021 09:48:38,-0.20,    ,,    ,,28141.0000,Good,68.8000,Good,5.0300,Good,7.3300,Good,17.2900,Good,    ,,26.3900,Good,6.2800,Good,    ,,    ,
08-02-2021 10:11:28,-2.30,    ,,    ,,32175.0000,Good,80.7000,Good,6.2000,Good,7.2700,Good,20.1000,Good,    ,,22.6930,Good,12.4200,Good,    ,,    ,
08-02-2021 10:11:50,-2.00,    ,,    ,,30976.0000,Good,83.1000,Good,6.4300,Good,7.2900,Good,19.2700,Good,    ,,22.5520,Good,6.1400,Good,    ,,    ,
08-02-2021 10:12:00,0.00,-2.5000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,270.0000,Good,2.4480,Good
08-02-2021 10:12:13,-1.00,    ,,    ,,29992.0000,Good,85.0000,Good,6.6000,Good,7.3500,Good,18.6000,Good,    ,,22.5780,Good,3.8300,Good,    ,,    ,
08-02-2021 10:12:33,-0.50,    ,,    ,,29969.0000,Good,88.5000,Good,6.8600,Good,7.3800,Good,18.5900,Good,    ,,22.6720,Good,3.4900,Good,    ,,    ,
08-02-2021 10:12:49,-0.20,    ,,    ,,13009.0000,Good,90.5000,Good,7.4700,Good,7.4000,Good,7.4900,Good,    ,,22.7000,Good,3.2000,Good,    ,,    ,
15-02-2021 10:08:47,-3.20,    ,,    ,,31560.0000,Good,57.1000,Good,4.1800,Good,7.2400,Good,19.6300,Good,    ,,25.6450,Good,11.3800,Good,    ,,    ,
15-02-2021 10:09:09,-2.90,    ,,    ,,31499.0000,Good,58.3000,Good,4.2600,Good,7.2500,Good,19.5800,Good,    ,,25.6480,Good,9.0700,Good,    ,,    ,
15-02-2021 10:09:52,-2.50,    ,,    ,,31272.0000,Good,60.0000,Good,4.3900,Good,7.2600,Good,19.4300,Good,    ,,25.6360,Good,6.5500,Good,    ,,    ,
15-02-2021 10:10:12,-2.00,    ,,    ,,31133.0000,Good,61.7000,Good,4.5200,Good,7.2700,Good,19.3300,Good,    ,,25.6210,Good,5.8200,Good,    ,,    ,
15-02-2021 10:10:30,-1.50,    ,,    ,,30362.0000,Good,65.8000,Good,4.8400,Good,7.3100,Good,18.8100,Good,    ,,25.5530,Good,4.3400,Good,    ,,    ,
15-02-2021 10:10:46,-1.00,    ,,    ,,29618.0000,Good,70.1000,Good,5.1800,Good,7.3700,Good,18.3000,Good,    ,,25.4340,Good,3.6600,Good,    ,,    ,
15-02-2021 10:11:00,0.00,-3.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,90.0000,Good,1.5810,Good
15-02-2021 10:11:08,-0.50,    ,,    ,,29008.0000,Good,74.6000,Good,5.5200,Good,7.4100,Good,17.8900,Good,    ,,25.5500,Good,3.4200,Good,    ,,    ,
15-02-2021 10:11:21,-0.20,    ,,    ,,28902.0000,Good,75.7000,Good,5.5400,Good,7.4100,Good,17.8100,Good,    ,,26.1170,Good,3.1200,Good,    ,,    ,
22-02-2021 09:59:48,-2.50,    ,,    ,,29667.0000,Good,61.1000,Good,4.4900,Good,7.2000,Good,18.3300,Good,    ,,25.6950,Good,11.2600,Good,    ,,    ,
22-02-2021 10:00:25,-2.20,    ,,    ,,29621.0000,Good,63.3000,Good,4.6600,Good,7.2000,Good,18.3000,Good,    ,,25.6960,Good,11.1800,Good,    ,,    ,
22-02-2021 10:00:55,-2.00,    ,,    ,,29529.0000,Good,66.5000,Good,4.8900,Good,7.2000,Good,18.2400,Good,    ,,25.7200,Good,10.9800,Good,    ,,    ,
22-02-2021 10:01:23,-1.50,    ,,    ,,29390.0000,Good,73.6000,Good,5.4200,Good,7.2100,Good,18.1400,Good,    ,,25.7280,Good,4.7000,Good,    ,,    ,
22-02-2021 10:01:50,-1.00,    ,,    ,,29317.0000,Good,77.8000,Good,5.7200,Good,7.2200,Good,18.0900,Good,    ,,25.8580,Good,3.9600,Good,    ,,    ,
22-02-2021 10:02:00,0.00,-2.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,1.9380,Good
22-02-2021 10:02:22,-0.50,    ,,    ,,29330.0000,Good,78.0000,Good,5.7300,Good,7.2300,Good,18.1000,Good,    ,,25.8430,Good,3.7300,Good,    ,,    ,
22-02-2021 10:02:51,-0.20,    ,,    ,,29328.0000,Good,78.3000,Good,5.7500,Good,7.2400,Good,18.1000,Good,    ,,25.8540,Good,3.8800,Good,    ,,    ,
02-03-2021 10:06:29,-3.20,    ,,    ,,32145.0000,Good,42.9000,Good,3.1800,Good,7.1900,Good,20.0400,Good,    ,,24.7140,Good,16.8300,Good,    ,,    ,
02-03-2021 10:07:03,-2.90,    ,,    ,,32086.0000,Good,41.9000,Good,3.1000,Good,7.1500,Good,20.0000,Good,    ,,24.7040,Good,9.6300,Good,    ,,    ,
02-03-2021 10:07:38,-2.50,    ,,    ,,31824.0000,Good,43.8000,Good,3.2600,Good,7.1300,Good,19.8300,Good,    ,,24.6120,Good,4.8800,Good,    ,,    ,
02-03-2021 10:08:07,-2.00,    ,,    ,,31357.0000,Good,43.7000,Good,3.2600,Good,7.1200,Good,19.5100,Good,    ,,24.4560,Good,3.5300,Good,    ,,    ,
02-03-2021 10:08:28,-1.50,    ,,    ,,31143.0000,Good,43.1000,Good,3.2200,Good,7.1100,Good,19.3600,Good,    ,,24.4660,Good,3.6900,Good,    ,,    ,
02-03-2021 10:09:00,0.00,-3.4000,Good,30.0000,Good,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,90.0000,Good,1.9380,Good
02-03-2021 10:09:04,-1.00,    ,,    ,,31111.0000,Good,43.1000,Good,3.2200,Good,7.1000,Good,19.3400,Good,    ,,24.5000,Good,3.4300,Good,    ,,    ,
02-03-2021 10:09:38,-0.50,    ,,    ,,31073.0000,Good,43.0000,Good,3.2100,Good,7.0900,Good,19.3100,Good,    ,,24.5540,Good,3.6500,Good,    ,,    ,
02-03-2021 10:09:58,-0.20,    ,,    ,,31051.0000,Good,43.7000,Good,3.2600,Good,7.0900,Good,19.3000,Good,    ,,24.6130,Good,3.3400,Good,    ,,    ,
08-03-2021 10:12:10,-2.30,    ,,    ,,8512.0000,Good,65.5000,Good,5.2400,Good,7.2000,Good,4.7300,Good,    ,,25.2720,Good,33.9500,Good,    ,,    ,
08-03-2021 10:12:29,-2.00,    ,,    ,,8508.0000,Good,65.4000,Good,5.2300,Good,7.2000,Good,4.7300,Good,    ,,25.3070,Good,33.2000,Good,    ,,    ,
08-03-2021 10:12:56,-1.50,    ,,    ,,8511.0000,Good,65.5000,Good,5.2400,Good,7.1900,Good,4.7300,Good,    ,,25.2750,Good,35.1200,Good,    ,,    ,
08-03-2021 10:13:00,0.00,-2.5000,Good,70.0000,Good,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,90.0000,Good,3.4680,Good
08-03-2021 10:13:15,-1.00,    ,,    ,,8511.0000,Good,65.4000,Good,5.2300,Good,7.1900,Good,4.7300,Good,    ,,25.2830,Good,46.0300,Good,    ,,    ,
08-03-2021 10:13:39,-0.50,    ,,    ,,8506.0000,Good,65.3000,Good,5.2300,Good,7.1800,Good,4.7300,Good,    ,,25.3090,Good,30.3800,Good,    ,,    ,
08-03-2021 10:13:55,-0.20,    ,,    ,,8493.0000,Good,65.2000,Good,5.2100,Good,7.1800,Good,4.7200,Good,    ,,25.3540,Good,26.7900,Good,    ,,    ,
15-03-2021 10:14:39,-2.70,    ,,    ,,11055.0000,Good,44.2000,Good,3.6500,Good,7.2100,Good,6.2800,Good,    ,,23.1690,Good,17.0900,Good,    ,,    ,
15-03-2021 10:15:24,-2.40,    ,,    ,,11054.0000,Good,44.2000,Good,3.6400,Good,7.1900,Good,6.2800,Good,    ,,23.1760,Good,15.8600,Good,    ,,    ,
15-03-2021 10:15:51,-2.00,    ,,    ,,11053.0000,Good,44.2000,Good,3.6500,Good,7.1800,Good,6.2800,Good,    ,,23.1840,Good,15.4700,Good,    ,,    ,
15-03-2021 10:16:32,-1.50,    ,,    ,,11059.0000,Good,45.7000,Good,3.7600,Good,7.1800,Good,6.2800,Good,    ,,23.3330,Good,11.6700,Good,    ,,    ,
15-03-2021 10:17:00,0.00,-2.9000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.6000,Good,    ,,    ,,90.0000,Good,2.2440,Good
15-03-2021 10:17:02,-1.00,    ,,    ,,11065.0000,Good,46.7000,Good,3.8300,Good,7.1700,Good,6.2900,Good,    ,,23.4710,Good,9.3000,Good,    ,,    ,
15-03-2021 10:17:32,-0.50,    ,,    ,,11061.0000,Good,46.9000,Good,3.8500,Good,7.1700,Good,6.2800,Good,    ,,23.5240,Good,8.2900,Good,    ,,    ,
15-03-2021 10:18:10,-0.10,    ,,    ,,11067.0000,Good,46.7000,Good,3.8300,Good,7.1700,Good,6.2900,Good,    ,,23.4620,Good,8.8800,Good,    ,,    ,
22-03-2021 10:04:14,-2.60,    ,,    ,,29502.0000,Good,47.7000,Good,3.5600,Good,6.8100,Good,18.2300,Good,    ,,24.8790,Good,14.3400,Good,    ,,    ,
22-03-2021 10:04:32,-2.30,    ,,    ,,29326.0000,Good,47.4000,Good,3.5400,Good,6.7900,Good,18.1200,Good,    ,,24.8910,Good,8.9100,Good,    ,,    ,
22-03-2021 10:04:45,-2.00,    ,,    ,,27864.0000,Good,47.9000,Good,3.6000,Good,6.8000,Good,17.1300,Good,    ,,24.9000,Good,6.0500,Good,    ,,    ,
22-03-2021 10:05:00,0.00,-2.8000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,180.0000,Good,2.0400,Good
