Date,Depth,Bottom Depth (m),QC,Chlorophyll-a (\mug/L),QC,Chlorophyll-c (\mug/L),QC,Chlorophyll sample volume ((mL)),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Phaeophytin a (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
14-06-2010 09:08:11,-1.89,    ,,    ,,    ,,    ,,    ,,32050.0000,Good,20.0000,Good,1.7300,Good,7.0300,Good,    ,,20.0500,Good,    ,,16.4200,Good,    ,,    ,,    ,
21-06-2010 09:16:10,-0.22,    ,,    ,,    ,,    ,,    ,,16670.0000,Good,84.6000,Good,8.2900,Good,7.3700,Good,    ,,9.8300,Good,    ,,13.5500,Good,    ,,    ,,    ,
21-06-2010 09:17:00,-0.50,    ,,    ,,    ,,    ,,    ,,17270.0000,Good,77.1000,Good,7.4400,Good,7.3700,Good,    ,,10.2100,Good,    ,,14.1200,Good,    ,,    ,,    ,
21-06-2010 09:18:00,0.00,-2.2000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.7000,Good,    ,,    ,,    ,,0.0000,Good
21-06-2010 09:18:09,-1.02,    ,,    ,,    ,,    ,,    ,,18450.0000,Good,68.4000,Good,6.5600,Good,7.3400,Good,    ,,10.9700,Good,    ,,14.1800,Good,    ,,    ,,    ,
21-06-2010 09:19:29,-1.55,    ,,    ,,    ,,    ,,    ,,28240.0000,Good,24.1000,Good,2.1200,Good,7.0600,Good,    ,,17.4500,Good,    ,,16.3400,Good,    ,,    ,,    ,
21-06-2010 09:20:14,-1.95,    ,,    ,,    ,,    ,,    ,,28790.0000,Good,19.4000,Good,1.7000,Good,7.0400,Good,    ,,17.8200,Good,    ,,16.4200,Good,    ,,    ,,    ,
28-06-2010 09:09:00,-0.20,    ,,    ,,    ,,    ,,    ,,16810.0000,Good,89.9000,Good,9.5500,Good,7.7800,Good,    ,,9.8500,Good,    ,,10.5000,Good,    ,,    ,,    ,
28-06-2010 09:09:34,-0.46,    ,,    ,,    ,,    ,,    ,,16820.0000,Good,89.8000,Good,9.5300,Good,7.7900,Good,    ,,9.8500,Good,    ,,10.5400,Good,    ,,    ,,    ,
28-06-2010 09:10:01,-1.02,    ,,    ,,    ,,    ,,    ,,16860.0000,Good,89.8000,Good,9.5100,Good,7.7900,Good,    ,,9.8800,Good,    ,,10.5800,Good,    ,,    ,,    ,
28-06-2010 09:10:37,-1.50,    ,,    ,,    ,,    ,,    ,,16890.0000,Good,89.2000,Good,9.4500,Good,7.7900,Good,    ,,9.9000,Good,    ,,10.5700,Good,    ,,    ,,    ,
28-06-2010 09:10:57,-1.98,    ,,    ,,    ,,    ,,    ,,16960.0000,Good,89.0000,Good,9.4200,Good,7.7800,Good,    ,,9.9400,Good,    ,,10.6000,Good,    ,,    ,,    ,
28-06-2010 09:11:00,0.00,-2.3000,Good,    ,,    ,,    ,,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.7000,Good,    ,,    ,,    ,,0.0000,Good
28-06-2010 09:11:13,-2.20,    ,,    ,,    ,,    ,,    ,,16990.0000,Good,88.8000,Good,9.3900,Good,7.7800,Good,    ,,9.9600,Good,    ,,10.6100,Good,    ,,    ,,    ,
05-07-2010 09:39:48,-0.21,    ,,    ,,    ,,    ,,    ,,17160.0000,Good,87.7000,Good,9.4300,Good,7.7300,Good,    ,,10.0900,Good,    ,,9.3200,Good,    ,,    ,,    ,
05-07-2010 09:41:00,0.00,-1.7000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,    ,,0.0000,Good
05-07-2010 09:41:02,-0.51,    ,,    ,,    ,,    ,,    ,,17240.0000,Good,87.3000,Good,9.3800,Good,7.7100,Good,    ,,10.1500,Good,    ,,9.3700,Good,    ,,    ,,    ,
05-07-2010 09:42:04,-1.00,    ,,    ,,    ,,    ,,    ,,17450.0000,Good,86.4000,Good,9.2200,Good,7.6900,Good,    ,,10.2900,Good,    ,,9.5700,Good,    ,,    ,,    ,
05-07-2010 09:43:40,-1.50,    ,,    ,,    ,,    ,,    ,,18190.0000,Good,77.7000,Good,8.2000,Good,7.6200,Good,    ,,10.7600,Good,    ,,9.9500,Good,    ,,    ,,    ,
12-07-2010 12:05:59,-0.23,    ,,    ,,    ,,    ,,    ,,8893.0000,Good,86.4000,Good,8.9900,Good,7.5300,Good,    ,,4.9900,Good,    ,,12.1800,Good,    ,,    ,,    ,
12-07-2010 12:06:19,-0.20,    ,,    ,,    ,,    ,,    ,,9004.0000,Good,87.1000,Good,9.0700,Good,7.5500,Good,    ,,5.0600,Good,    ,,12.1100,Good,    ,,    ,,    ,
12-07-2010 12:07:00,0.00,-2.4000,Good,    ,,    ,,    ,,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.4000,Good,    ,,    ,,    ,,0.0000,Good
12-07-2010 12:07:01,-0.49,    ,,    ,,    ,,    ,,    ,,9783.0000,Good,86.3000,Good,9.0600,Good,7.5800,Good,    ,,5.5300,Good,    ,,11.6500,Good,    ,,    ,,    ,
12-07-2010 12:07:34,-0.96,    ,,    ,,    ,,    ,,    ,,9872.0000,Good,85.6000,Good,9.0000,Good,7.5900,Good,    ,,5.5800,Good,    ,,11.5400,Good,    ,,    ,,    ,
12-07-2010 12:08:02,-1.48,    ,,    ,,    ,,    ,,    ,,9900.0000,Good,85.1000,Good,8.9600,Good,7.5900,Good,    ,,5.6000,Good,    ,,11.5000,Good,    ,,    ,,    ,
12-07-2010 12:08:30,-1.98,    ,,    ,,    ,,    ,,    ,,9904.0000,Good,84.8000,Good,8.9300,Good,7.5900,Good,    ,,5.6000,Good,    ,,11.4900,Good,    ,,    ,,    ,
12-07-2010 12:08:52,-2.40,    ,,    ,,    ,,    ,,    ,,9909.0000,Good,84.7000,Good,8.9200,Good,7.5900,Good,    ,,5.6000,Good,    ,,11.4900,Good,    ,,    ,,    ,
19-07-2010 09:28:34,-0.23,    ,,    ,,    ,,    ,,    ,,16570.0000,Good,85.5000,Good,8.8200,Good,7.5700,Good,    ,,9.7400,Good,    ,,11.2300,Good,    ,,    ,,    ,
19-07-2010 09:29:00,0.00,-1.9000,Good,    ,,    ,,    ,,95.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,    ,,0.0000,Good
19-07-2010 09:29:28,-0.52,    ,,    ,,    ,,    ,,    ,,16570.0000,Good,85.1000,Good,8.7800,Good,7.6100,Good,    ,,9.7400,Good,    ,,11.2300,Good,    ,,    ,,    ,
19-07-2010 09:30:02,-1.00,    ,,    ,,    ,,    ,,    ,,16570.0000,Good,85.0000,Good,8.7700,Good,7.6300,Good,    ,,9.7400,Good,    ,,11.2300,Good,    ,,    ,,    ,
19-07-2010 09:31:02,-1.51,    ,,    ,,    ,,    ,,    ,,16570.0000,Good,84.9000,Good,8.7500,Good,7.6600,Good,    ,,9.7400,Good,    ,,11.2300,Good,    ,,    ,,    ,
19-07-2010 09:31:40,-1.74,    ,,    ,,    ,,    ,,    ,,16570.0000,Good,84.8000,Good,8.7400,Good,7.6600,Good,    ,,9.7400,Good,    ,,11.2300,Good,    ,,    ,,    ,
26-07-2010 10:40:35,-0.20,    ,,    ,,    ,,    ,,    ,,13590.0000,Good,92.4000,Good,9.4400,Good,7.6900,Good,    ,,7.8700,Good,    ,,12.2200,Good,    ,,    ,,    ,
26-07-2010 10:42:00,0.00,-2.3000,Good,    ,,    ,,    ,,60.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,315.0000,Good,2.0400,Good
26-07-2010 10:42:41,-0.51,    ,,    ,,    ,,    ,,    ,,13650.0000,Good,91.1000,Good,9.3800,Good,7.7500,Good,    ,,7.9100,Good,    ,,11.8000,Good,    ,,    ,,    ,
26-07-2010 10:43:46,-0.99,    ,,    ,,    ,,    ,,    ,,13670.0000,Good,90.3000,Good,9.3300,Good,7.7500,Good,    ,,7.9200,Good,    ,,11.6600,Good,    ,,    ,,    ,
26-07-2010 10:44:56,-1.49,    ,,    ,,    ,,    ,,    ,,13680.0000,Good,89.6000,Good,9.2800,Good,7.7500,Good,    ,,7.9200,Good,    ,,11.5900,Good,    ,,    ,,    ,
26-07-2010 10:48:04,-2.00,    ,,    ,,    ,,    ,,    ,,13680.0000,Good,89.7000,Good,9.2900,Good,7.7600,Good,    ,,7.9200,Good,    ,,11.5900,Good,    ,,    ,,    ,
26-07-2010 10:49:03,-1.78,    ,,    ,,    ,,    ,,    ,,13680.0000,Good,89.5000,Good,9.2600,Good,7.7700,Good,    ,,7.9200,Good,    ,,11.5800,Good,    ,,    ,,    ,
02-08-2010 08:57:48,-0.22,    ,,    ,,    ,,    ,,    ,,10250.0000,Good,94.1000,Good,9.5100,Good,7.4000,Good,    ,,5.8200,Good,    ,,13.2800,Good,    ,,    ,,    ,
02-08-2010 08:58:00,0.00,-2.0000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,    ,,0.0000,Good
02-08-2010 08:58:35,-0.51,    ,,    ,,    ,,    ,,    ,,10260.0000,Good,93.6000,Good,9.4600,Good,7.4100,Good,    ,,5.8200,Good,    ,,13.2500,Good,    ,,    ,,    ,
02-08-2010 08:59:22,-1.03,    ,,    ,,    ,,    ,,    ,,10260.0000,Good,93.2000,Good,9.4200,Good,7.4200,Good,    ,,5.8200,Good,    ,,13.2200,Good,    ,,    ,,    ,
02-08-2010 09:00:02,-1.52,    ,,    ,,    ,,    ,,    ,,10260.0000,Good,93.2000,Good,9.4200,Good,7.4200,Good,    ,,5.8200,Good,    ,,13.2100,Good,    ,,    ,,    ,
09-08-2010 08:57:52,-0.22,    ,,    ,,    ,,    ,,    ,,12240.0000,Good,79.5000,Good,8.1900,Good,7.4700,Good,    ,,7.0400,Good,    ,,12.0300,Good,    ,,    ,,    ,
09-08-2010 08:59:00,0.00,-2.1000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,2.1000,Good,    ,,    ,,    ,,0.0000,Good
09-08-2010 08:59:14,-0.52,    ,,    ,,    ,,    ,,    ,,12240.0000,Good,79.2000,Good,8.1700,Good,7.4600,Good,    ,,7.0300,Good,    ,,12.0100,Good,    ,,    ,,    ,
09-08-2010 09:00:09,-1.01,    ,,    ,,    ,,    ,,    ,,12240.0000,Good,79.2000,Good,8.1600,Good,7.4500,Good,    ,,7.0400,Good,    ,,12.0300,Good,    ,,    ,,    ,
09-08-2010 09:01:01,-1.51,    ,,    ,,    ,,    ,,    ,,12240.0000,Good,79.0000,Good,8.1500,Good,7.4500,Good,    ,,7.0400,Good,    ,,12.0100,Good,    ,,    ,,    ,
09-08-2010 09:02:19,-1.75,    ,,    ,,    ,,    ,,    ,,12240.0000,Good,79.0000,Good,8.1400,Good,7.4500,Good,    ,,7.0400,Good,    ,,12.0200,Good,    ,,    ,,    ,
16-08-2010 08:55:45,-0.21,    ,,    ,,    ,,    ,,    ,,9790.0000,Good,88.3000,Good,8.9500,Good,7.4600,Good,    ,,5.5400,Good,    ,,13.2100,Good,    ,,    ,,    ,
16-08-2010 08:56:00,0.00,-1.8000,Good,    ,,    ,,    ,,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,    ,,0.0000,Good
16-08-2010 08:56:37,-0.53,    ,,    ,,    ,,    ,,    ,,9792.0000,Good,86.3000,Good,8.7500,Good,7.4600,Good,    ,,5.5400,Good,    ,,13.2200,Good,    ,,    ,,    ,
16-08-2010 08:57:08,-1.01,    ,,    ,,    ,,    ,,    ,,9808.0000,Good,86.0000,Good,8.7100,Good,7.4700,Good,    ,,5.5500,Good,    ,,13.2100,Good,    ,,    ,,    ,
16-08-2010 08:57:37,-1.51,    ,,    ,,    ,,    ,,    ,,9806.0000,Good,85.8000,Good,8.6900,Good,7.4600,Good,    ,,5.5500,Good,    ,,13.2200,Good,    ,,    ,,    ,
23-08-2010 09:06:13,-0.22,    ,,    ,,    ,,    ,,    ,,14140.0000,Good,86.3000,Good,8.6000,Good,7.7000,Good,    ,,8.2200,Good,    ,,13.1800,Good,    ,,    ,,    ,
23-08-2010 09:07:00,0.00,-2.2000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.8000,Good,    ,,    ,,    ,,0.0000,Good
23-08-2010 09:07:51,-0.52,    ,,    ,,    ,,    ,,    ,,14140.0000,Good,85.6000,Good,8.5500,Good,7.6800,Good,    ,,8.2200,Good,    ,,13.1200,Good,    ,,    ,,    ,
23-08-2010 09:08:25,-1.02,    ,,    ,,    ,,    ,,    ,,14140.0000,Good,85.5000,Good,8.5400,Good,7.6800,Good,    ,,8.2200,Good,    ,,13.1200,Good,    ,,    ,,    ,
23-08-2010 09:09:07,-1.52,    ,,    ,,    ,,    ,,    ,,14140.0000,Good,85.3000,Good,8.5300,Good,7.6800,Good,    ,,8.2200,Good,    ,,13.1000,Good,    ,,    ,,    ,
23-08-2010 09:10:05,-2.01,    ,,    ,,    ,,    ,,    ,,14140.0000,Good,85.0000,Good,8.4900,Good,7.6800,Good,    ,,8.2200,Good,    ,,13.0800,Good,    ,,    ,,    ,
30-08-2010 09:24:00,0.00,-2.0000,Good,    ,,    ,,    ,,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,    ,,    ,
30-08-2010 09:24:19,-0.20,    ,,    ,,    ,,    ,,    ,,12200.0000,Good,86.2000,Good,8.4200,Good,7.5500,Good,    ,,7.0200,Good,    ,,14.4800,Good,    ,,    ,,    ,
30-08-2010 09:25:34,-0.51,    ,,    ,,    ,,    ,,    ,,12200.0000,Good,86.0000,Good,8.4100,Good,7.5300,Good,    ,,7.0200,Good,    ,,14.4600,Good,    ,,    ,,    ,
30-08-2010 09:26:28,-1.02,    ,,    ,,    ,,    ,,    ,,12210.0000,Good,85.8000,Good,8.3900,Good,7.5300,Good,    ,,7.0200,Good,    ,,14.4300,Good,    ,,    ,,    ,
30-08-2010 09:27:56,-1.51,    ,,    ,,    ,,    ,,    ,,12220.0000,Good,85.8000,Good,8.3900,Good,7.5300,Good,    ,,7.0300,Good,    ,,14.4500,Good,    ,,    ,,    ,
30-08-2010 09:28:55,-1.93,    ,,    ,,    ,,    ,,    ,,12220.0000,Good,85.9000,Good,8.4000,Good,7.5300,Good,    ,,7.0300,Good,    ,,14.4400,Good,    ,,    ,,    ,
06-09-2010 09:14:47,-0.20,    ,,    ,,    ,,    ,,    ,,10040.0000,Good,75.8000,Good,7.4900,Good,7.5100,Good,    ,,5.6900,Good,    ,,14.3400,Good,    ,,    ,,    ,
06-09-2010 09:15:00,0.00,-2.1000,Good,    ,,    ,,    ,,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,0.0000,Good
06-09-2010 09:15:56,-0.52,    ,,    ,,    ,,    ,,    ,,10040.0000,Good,75.0000,Good,7.4100,Good,7.4600,Good,    ,,5.6900,Good,    ,,14.3200,Good,    ,,    ,,    ,
06-09-2010 09:16:41,-1.01,    ,,    ,,    ,,    ,,    ,,10040.0000,Good,74.7000,Good,7.3800,Good,7.4400,Good,    ,,5.6900,Good,    ,,14.3200,Good,    ,,    ,,    ,
06-09-2010 09:17:43,-1.50,    ,,    ,,    ,,    ,,    ,,10040.0000,Good,74.4000,Good,7.3600,Good,7.4200,Good,    ,,5.6900,Good,    ,,14.2800,Good,    ,,    ,,    ,
06-09-2010 09:18:32,-2.00,    ,,    ,,    ,,    ,,    ,,10040.0000,Good,74.2000,Good,7.3400,Good,7.4000,Good,    ,,5.6900,Good,    ,,14.2800,Good,    ,,    ,,    ,
13-09-2010 09:23:50,-0.22,    ,,    ,,    ,,    ,,    ,,9654.0000,Good,86.1000,Good,8.3800,Good,7.6100,Good,    ,,5.4600,Good,    ,,15.1100,Good,    ,,    ,,    ,
13-09-2010 09:24:00,0.00,-1.8000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,0.0000,Good
13-09-2010 09:24:44,-0.52,    ,,    ,,    ,,    ,,    ,,9651.0000,Good,85.6000,Good,8.3300,Good,7.5900,Good,    ,,5.4500,Good,    ,,15.0900,Good,    ,,    ,,    ,
13-09-2010 09:25:32,-1.01,    ,,    ,,    ,,    ,,    ,,9651.0000,Good,85.4000,Good,8.3200,Good,7.5800,Good,    ,,5.4500,Good,    ,,15.0800,Good,    ,,    ,,    ,
13-09-2010 09:26:31,-1.50,    ,,    ,,    ,,    ,,    ,,9653.0000,Good,85.3000,Good,8.3000,Good,7.5800,Good,    ,,5.4500,Good,    ,,15.1000,Good,    ,,    ,,    ,
13-09-2010 09:27:09,-1.67,    ,,    ,,    ,,    ,,    ,,9655.0000,Good,85.3000,Good,8.3000,Good,7.5800,Good,    ,,5.4600,Good,    ,,15.1000,Good,    ,,    ,,    ,
20-09-2010 09:27:00,0.00,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,90.0000,Good,1.0200,Good
20-09-2010 09:29:15,-0.21,    ,,    ,,    ,,    ,,    ,,10680.0000,Good,87.7000,Good,8.3600,Good,7.4900,Good,    ,,6.0800,Good,    ,,15.9300,Good,    ,,    ,,    ,
20-09-2010 09:29:56,-0.50,    ,,    ,,    ,,    ,,    ,,10680.0000,Good,87.0000,Good,8.3300,Good,7.4800,Good,    ,,6.0800,Good,    ,,15.7300,Good,    ,,    ,,    ,
20-09-2010 09:30:53,-1.00,    ,,    ,,    ,,    ,,    ,,10670.0000,Good,86.6000,Good,8.2900,Good,7.4800,Good,    ,,6.0800,Good,    ,,15.7100,Good,    ,,    ,,    ,
20-09-2010 09:31:25,-1.53,    ,,    ,,    ,,    ,,    ,,10680.0000,Good,86.5000,Good,8.2900,Good,7.4700,Good,    ,,6.0800,Good,    ,,15.6400,Good,    ,,    ,,    ,
28-09-2010 09:04:26,-0.20,    ,,    ,,    ,,    ,,    ,,11540.0000,Good,88.1000,Good,7.8100,Good,7.5400,Good,    ,,6.6000,Good,    ,,19.3100,Good,    ,,    ,,    ,
28-09-2010 09:05:00,0.00,-1.5000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,45.0000,Good,1.0200,Good
28-09-2010 09:05:06,-0.50,    ,,    ,,    ,,    ,,    ,,11540.0000,Good,88.0000,Good,7.8100,Good,7.5400,Good,    ,,6.6000,Good,    ,,19.2600,Good,    ,,    ,,    ,
28-09-2010 09:06:10,-1.01,    ,,    ,,    ,,    ,,    ,,11540.0000,Good,88.0000,Good,7.8100,Good,7.5400,Good,    ,,6.6000,Good,    ,,19.2700,Good,    ,,    ,,    ,
28-09-2010 09:07:46,-1.50,    ,,    ,,    ,,    ,,    ,,11540.0000,Good,88.0000,Good,7.8100,Good,7.5300,Good,    ,,6.6000,Good,    ,,19.2600,Good,    ,,    ,,    ,
04-10-2010 10:00:05,-0.20,    ,,    ,,    ,,    ,,    ,,12830.0000,Good,75.9000,Good,6.6200,Good,7.4300,Good,    ,,7.4000,Good,    ,,19.8800,Good,    ,,    ,,    ,
04-10-2010 10:02:14,-0.51,    ,,    ,,    ,,    ,,    ,,12750.0000,Good,74.4000,Good,6.5300,Good,7.3900,Good,    ,,7.3500,Good,    ,,19.6400,Good,    ,,    ,,    ,
04-10-2010 10:02:59,-1.06,    ,,    ,,    ,,    ,,    ,,12940.0000,Good,72.7000,Good,6.4400,Good,7.3700,Good,    ,,7.4700,Good,    ,,19.0900,Good,    ,,    ,,    ,
04-10-2010 10:03:51,-1.50,    ,,    ,,    ,,    ,,    ,,13070.0000,Good,72.9000,Good,6.4500,Good,7.3600,Good,    ,,7.5500,Good,    ,,19.1500,Good,    ,,    ,,    ,
04-10-2010 10:05:00,0.00,-1.9000,Good,    ,,    ,,    ,,30.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.9000,Good,    ,,    ,,90.0000,Good,1.0200,Good
04-10-2010 10:05:16,-1.96,    ,,    ,,    ,,    ,,    ,,13140.0000,Good,74.0000,Good,6.5400,Good,7.3600,Good,    ,,7.5900,Good,    ,,19.1700,Good,    ,,    ,,    ,
11-10-2010 09:10:20,-0.22,    ,,    ,,    ,,    ,,    ,,11470.0000,Good,71.0000,Good,6.2600,Good,7.2900,Good,    ,,6.5600,Good,    ,,19.6500,Good,    ,,    ,,    ,
11-10-2010 09:11:00,0.00,-1.6000,Good,    ,,    ,,    ,,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,    ,,0.0000,Good
11-10-2010 09:11:23,-0.51,    ,,    ,,    ,,    ,,    ,,11470.0000,Good,70.0000,Good,6.1700,Good,7.2900,Good,    ,,6.5600,Good,    ,,19.5700,Good,    ,,    ,,    ,
11-10-2010 09:12:20,-1.02,    ,,    ,,    ,,    ,,    ,,11470.0000,Good,69.3000,Good,6.1200,Good,7.2900,Good,    ,,6.5600,Good,    ,,19.4900,Good,    ,,    ,,    ,
11-10-2010 09:13:45,-1.43,    ,,    ,,    ,,    ,,    ,,11470.0000,Good,69.3000,Good,6.1200,Good,7.2900,Good,    ,,6.5600,Good,    ,,19.5000,Good,    ,,    ,,    ,
18-10-2010 09:05:41,-0.24,    ,,    ,,    ,,    ,,    ,,11910.0000,Good,71.4000,Good,6.1800,Good,7.3800,Good,    ,,6.8200,Good,    ,,20.4600,Good,    ,,    ,,    ,
18-10-2010 09:08:00,0.00,-1.9000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,    ,,    ,
18-10-2010 09:08:03,-0.51,    ,,    ,,    ,,    ,,    ,,11910.0000,Good,71.0000,Good,6.1500,Good,7.3700,Good,    ,,6.8200,Good,    ,,20.4200,Good,    ,,    ,,    ,
18-10-2010 09:09:46,-1.01,    ,,    ,,    ,,    ,,    ,,11920.0000,Good,69.2000,Good,6.0400,Good,7.3600,Good,    ,,6.8300,Good,    ,,20.0900,Good,    ,,    ,,    ,
18-10-2010 09:10:55,-1.48,    ,,    ,,    ,,    ,,    ,,11920.0000,Good,69.6000,Good,6.0700,Good,7.3600,Good,    ,,6.8300,Good,    ,,20.0200,Good,    ,,    ,,    ,
18-10-2010 09:11:55,-1.68,    ,,    ,,    ,,    ,,    ,,11920.0000,Good,70.4000,Good,6.1500,Good,7.3700,Good,    ,,6.8300,Good,    ,,20.0100,Good,    ,,    ,,    ,
27-10-2010 08:56:23,-0.20,    ,,    ,,    ,,    ,,    ,,12280.0000,Good,65.2000,Good,5.4000,Good,7.2800,Good,    ,,7.0400,Good,    ,,22.6400,Good,    ,,    ,,    ,
27-10-2010 08:57:19,-0.50,    ,,    ,,    ,,    ,,    ,,12220.0000,Good,65.2000,Good,5.4000,Good,7.2800,Good,    ,,7.0000,Good,    ,,22.6400,Good,    ,,    ,,    ,
27-10-2010 08:58:00,0.00,-1.6000,Good,    ,,    ,,    ,,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,270.0000,Good,1.0200,Good
27-10-2010 08:58:49,-1.01,    ,,    ,,    ,,    ,,    ,,12280.0000,Good,65.2000,Good,5.4100,Good,7.2800,Good,    ,,7.0400,Good,    ,,22.6200,Good,    ,,    ,,    ,
27-10-2010 08:59:29,-1.43,    ,,    ,,    ,,    ,,    ,,12310.0000,Good,64.5000,Good,5.3500,Good,7.2800,Good,    ,,7.0600,Good,    ,,22.6100,Good,    ,,    ,,    ,
01-11-2010 09:13:13,-0.21,    ,,    ,,    ,,    ,,    ,,12350.0000,Good,77.6000,Good,6.5400,Good,7.4200,Good,    ,,7.0900,Good,    ,,21.7400,Good,    ,,    ,,    ,
01-11-2010 09:14:00,0.00,-2.0000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,    ,
01-11-2010 09:14:16,-0.53,    ,,    ,,    ,,    ,,    ,,12360.0000,Good,77.2000,Good,6.5200,Good,7.4000,Good,    ,,7.0900,Good,    ,,21.6600,Good,    ,,    ,,    ,
01-11-2010 09:15:33,-1.02,    ,,    ,,    ,,    ,,    ,,12470.0000,Good,76.9000,Good,6.5300,Good,7.4100,Good,    ,,7.1700,Good,    ,,21.3400,Good,    ,,    ,,    ,
01-11-2010 09:17:14,-1.50,    ,,    ,,    ,,    ,,    ,,13320.0000,Good,59.6000,Good,5.0400,Good,7.3000,Good,    ,,7.6900,Good,    ,,21.4700,Good,    ,,    ,,    ,
08-11-2010 09:12:00,0.00,-1.8000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.4000,Good,    ,,    ,,45.0000,Good,1.0200,Good
08-11-2010 09:12:14,-0.22,    ,,    ,,    ,,    ,,    ,,13990.0000,Good,59.6000,Good,4.8900,Good,7.2600,Good,    ,,8.1000,Good,    ,,22.8600,Good,    ,,    ,,    ,
08-11-2010 09:12:49,-0.51,    ,,    ,,    ,,    ,,    ,,14100.0000,Good,58.3000,Good,4.8000,Good,7.2800,Good,    ,,8.1700,Good,    ,,22.7400,Good,    ,,    ,,    ,
08-11-2010 09:13:36,-1.00,    ,,    ,,    ,,    ,,    ,,14430.0000,Good,54.7000,Good,4.4900,Good,7.2500,Good,    ,,8.3800,Good,    ,,22.7600,Good,    ,,    ,,    ,
08-11-2010 09:14:40,-1.52,    ,,    ,,    ,,    ,,    ,,14800.0000,Good,52.0000,Good,4.2600,Good,7.2300,Good,    ,,8.6100,Good,    ,,22.8400,Good,    ,,    ,,    ,
15-11-2010 09:58:51,-0.23,    ,,    ,,    ,,    ,,    ,,13750.0000,Good,72.1000,Good,5.8700,Good,7.2800,Good,    ,,7.9500,Good,    ,,23.3900,Good,    ,,    ,,    ,
15-11-2010 09:59:51,-0.56,    ,,    ,,    ,,    ,,    ,,13840.0000,Good,68.9000,Good,5.6300,Good,7.2900,Good,    ,,8.0000,Good,    ,,23.1400,Good,    ,,    ,,    ,
15-11-2010 10:00:00,0.00,-1.9000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.9000,Good,    ,,    ,,135.0000,Good,1.5300,Good
15-11-2010 10:00:37,-1.03,    ,,    ,,    ,,    ,,    ,,14060.0000,Good,65.1000,Good,5.3500,Good,7.2700,Good,    ,,8.1400,Good,    ,,22.8300,Good,    ,,    ,,    ,
15-11-2010 10:01:13,-1.57,    ,,    ,,    ,,    ,,    ,,14270.0000,Good,66.4000,Good,5.4500,Good,7.2600,Good,    ,,8.2800,Good,    ,,22.8200,Good,    ,,    ,,    ,
22-11-2010 09:30:22,-0.23,    ,,    ,,    ,,    ,,    ,,16910.0000,Good,53.5000,Good,4.1700,Good,7.3700,Good,    ,,9.9300,Good,    ,,25.0200,Good,    ,,    ,,    ,
22-11-2010 09:31:00,0.00,-1.7000,Good,    ,,    ,,    ,,98.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.8000,Good,    ,,    ,,    ,,0.0000,Good
22-11-2010 09:31:18,-0.52,    ,,    ,,    ,,    ,,    ,,17040.0000,Good,53.2000,Good,4.1600,Good,7.3200,Good,    ,,10.0200,Good,    ,,24.9100,Good,    ,,    ,,    ,
