Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_47,IMOS_SRS_L3S_CS_Outer_18_47,IMSO-SRS-L3S,-25.8897,-32.330001831,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_48,IMOS_SRS_L3S_CS_Outer_18_48,IMSO-SRS-L3S,-23.8381,-32.349998474,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_49,IMOS_SRS_L3S_CS_Outer_18_49,IMSO-SRS-L3S,-26.2592,-32.369998932,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_50,IMOS_SRS_L3S_CS_Outer_18_50,IMSO-SRS-L3S,-26.0877,-32.38999939,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_51,IMOS_SRS_L3S_CS_Outer_18_51,IMSO-SRS-L3S,-25.0551,-32.409999847,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_52,IMOS_SRS_L3S_CS_Outer_18_52,IMSO-SRS-L3S,-21.1725,-32.430000305,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_53,IMOS_SRS_L3S_CS_Outer_18_53,IMSO-SRS-L3S,-16.8474,-32.450000763,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_54,IMOS_SRS_L3S_CS_Outer_18_54,IMSO-SRS-L3S,-16.0000,-32.470001221,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_55,IMOS_SRS_L3S_CS_Outer_18_55,IMSO-SRS-L3S,-15.0000,-32.490001678,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_56,IMOS_SRS_L3S_CS_Outer_18_56,IMSO-SRS-L3S,-18.6225,-32.509998322,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_57,IMOS_SRS_L3S_CS_Outer_18_57,IMSO-SRS-L3S,-17.4951,-32.529998779,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_58,IMOS_SRS_L3S_CS_Outer_18_58,IMSO-SRS-L3S,-15.6449,-32.549999237,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_16,IMOS_SRS_L3S_CS_Outer_19_16,IMSO-SRS-L3S,-19.5757,-31.709999084,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_17,IMOS_SRS_L3S_CS_Outer_19_17,IMSO-SRS-L3S,-20.4395,-31.729999542,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_18,IMOS_SRS_L3S_CS_Outer_19_18,IMSO-SRS-L3S,-21.8575,-31.75,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_19,IMOS_SRS_L3S_CS_Outer_19_19,IMSO-SRS-L3S,-23.3719,-31.770000458,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_20,IMOS_SRS_L3S_CS_Outer_19_20,IMSO-SRS-L3S,-23.1179,-31.790000916,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_21,IMOS_SRS_L3S_CS_Outer_19_21,IMSO-SRS-L3S,-23.5174,-31.809999466,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_22,IMOS_SRS_L3S_CS_Outer_19_22,IMSO-SRS-L3S,-24.9113,-31.829999924,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_23,IMOS_SRS_L3S_CS_Outer_19_23,IMSO-SRS-L3S,-26.4295,-31.850000381,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_24,IMOS_SRS_L3S_CS_Outer_19_24,IMSO-SRS-L3S,-28.6596,-31.870000839,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_25,IMOS_SRS_L3S_CS_Outer_19_25,IMSO-SRS-L3S,-29.9120,-31.88999939,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_26,IMOS_SRS_L3S_CS_Outer_19_26,IMSO-SRS-L3S,-30.0000,-31.909999847,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_27,IMOS_SRS_L3S_CS_Outer_19_27,IMSO-SRS-L3S,-29.2478,-31.930000305,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_28,IMOS_SRS_L3S_CS_Outer_19_28,IMSO-SRS-L3S,-27.7194,-31.950000763,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_29,IMOS_SRS_L3S_CS_Outer_19_29,IMSO-SRS-L3S,-23.4253,-31.969999313,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_30,IMOS_SRS_L3S_CS_Outer_19_30,IMSO-SRS-L3S,-18.4224,-31.989999771,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_31,IMOS_SRS_L3S_CS_Outer_19_31,IMSO-SRS-L3S,-8.3976,-32.009998322,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_32,IMOS_SRS_L3S_CS_Outer_19_32,IMSO-SRS-L3S,-10.3573,-32.029998779,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_33,IMOS_SRS_L3S_CS_Outer_19_33,IMSO-SRS-L3S,-8.4560,-32.049999237,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_34,IMOS_SRS_L3S_CS_Outer_19_34,IMSO-SRS-L3S,-7.7029,-32.069999695,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_35,IMOS_SRS_L3S_CS_Outer_19_35,IMSO-SRS-L3S,-13.4406,-32.090000153,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_36,IMOS_SRS_L3S_CS_Outer_19_36,IMSO-SRS-L3S,-17.3531,-32.11000061,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_37,IMOS_SRS_L3S_CS_Outer_19_37,IMSO-SRS-L3S,-20.4215,-32.130001068,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_38,IMOS_SRS_L3S_CS_Outer_19_38,IMSO-SRS-L3S,-19.9915,-32.150001526,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_39,IMOS_SRS_L3S_CS_Outer_19_39,IMSO-SRS-L3S,-21.7149,-32.169998169,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_40,IMOS_SRS_L3S_CS_Outer_19_40,IMSO-SRS-L3S,-21.0630,-32.189998627,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_41,IMOS_SRS_L3S_CS_Outer_19_41,IMSO-SRS-L3S,-20.0309,-32.209999084,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_42,IMOS_SRS_L3S_CS_Outer_19_42,IMSO-SRS-L3S,-18.9543,-32.229999542,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_43,IMOS_SRS_L3S_CS_Outer_19_43,IMSO-SRS-L3S,-19.6278,-32.25,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_44,IMOS_SRS_L3S_CS_Outer_19_44,IMSO-SRS-L3S,-13.3232,-32.270000458,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_45,IMOS_SRS_L3S_CS_Outer_19_45,IMSO-SRS-L3S,-12.9725,-32.290000916,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_46,IMOS_SRS_L3S_CS_Outer_19_46,IMSO-SRS-L3S,-12.5782,-32.310001373,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_47,IMOS_SRS_L3S_CS_Outer_19_47,IMSO-SRS-L3S,-14.4440,-32.330001831,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_48,IMOS_SRS_L3S_CS_Outer_19_48,IMSO-SRS-L3S,-16.7657,-32.349998474,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_49,IMOS_SRS_L3S_CS_Outer_19_49,IMSO-SRS-L3S,-16.5386,-32.369998932,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_50,IMOS_SRS_L3S_CS_Outer_19_50,IMSO-SRS-L3S,-14.0081,-32.38999939,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_51,IMOS_SRS_L3S_CS_Outer_19_51,IMSO-SRS-L3S,-17.4707,-32.409999847,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_52,IMOS_SRS_L3S_CS_Outer_19_52,IMSO-SRS-L3S,-20.0255,-32.430000305,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_53,IMOS_SRS_L3S_CS_Outer_19_53,IMSO-SRS-L3S,-19.1761,-32.450000763,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_54,IMOS_SRS_L3S_CS_Outer_19_54,IMSO-SRS-L3S,-19.5890,-32.470001221,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_55,IMOS_SRS_L3S_CS_Outer_19_55,IMSO-SRS-L3S,-17.9063,-32.490001678,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_56,IMOS_SRS_L3S_CS_Outer_19_56,IMSO-SRS-L3S,-15.7996,-32.509998322,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_57,IMOS_SRS_L3S_CS_Outer_19_57,IMSO-SRS-L3S,-14.5418,-32.529998779,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_19_58,IMOS_SRS_L3S_CS_Outer_19_58,IMSO-SRS-L3S,-13.4924,-32.549999237,115.629997253,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_36,IMOS_SRS_L3S_CS_Outer_1_36,IMSO-SRS-L3S,-134.0000,-32.11000061,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_37,IMOS_SRS_L3S_CS_Outer_1_37,IMSO-SRS-L3S,-132.0000,-32.130001068,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_38,IMOS_SRS_L3S_CS_Outer_1_38,IMSO-SRS-L3S,-133.0000,-32.150001526,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_39,IMOS_SRS_L3S_CS_Outer_1_39,IMSO-SRS-L3S,-131.0000,-32.169998169,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_40,IMOS_SRS_L3S_CS_Outer_1_40,IMSO-SRS-L3S,-128.0000,-32.189998627,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_41,IMOS_SRS_L3S_CS_Outer_1_41,IMSO-SRS-L3S,-123.0000,-32.209999084,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_42,IMOS_SRS_L3S_CS_Outer_1_42,IMSO-SRS-L3S,-116.0000,-32.229999542,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_43,IMOS_SRS_L3S_CS_Outer_1_43,IMSO-SRS-L3S,-104.0000,-32.25,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_44,IMOS_SRS_L3S_CS_Outer_1_44,IMSO-SRS-L3S,-95.0000,-32.270000458,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_45,IMOS_SRS_L3S_CS_Outer_1_45,IMSO-SRS-L3S,-85.0000,-32.290000916,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_46,IMOS_SRS_L3S_CS_Outer_1_46,IMSO-SRS-L3S,-74.0000,-32.310001373,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_47,IMOS_SRS_L3S_CS_Outer_1_47,IMSO-SRS-L3S,-67.0000,-32.330001831,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_48,IMOS_SRS_L3S_CS_Outer_1_48,IMSO-SRS-L3S,-61.0000,-32.349998474,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_49,IMOS_SRS_L3S_CS_Outer_1_49,IMSO-SRS-L3S,-55.0000,-32.369998932,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_50,IMOS_SRS_L3S_CS_Outer_1_50,IMSO-SRS-L3S,-52.0000,-32.38999939,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_51,IMOS_SRS_L3S_CS_Outer_1_51,IMSO-SRS-L3S,-50.0000,-32.409999847,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_52,IMOS_SRS_L3S_CS_Outer_1_52,IMSO-SRS-L3S,-47.0000,-32.430000305,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_53,IMOS_SRS_L3S_CS_Outer_1_53,IMSO-SRS-L3S,-48.0000,-32.450000763,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_54,IMOS_SRS_L3S_CS_Outer_1_54,IMSO-SRS-L3S,-48.0000,-32.470001221,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_55,IMOS_SRS_L3S_CS_Outer_1_55,IMSO-SRS-L3S,-48.0000,-32.490001678,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_56,IMOS_SRS_L3S_CS_Outer_1_56,IMSO-SRS-L3S,-46.0000,-32.509998322,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_57,IMOS_SRS_L3S_CS_Outer_1_57,IMSO-SRS-L3S,-44.0000,-32.529998779,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_58,IMOS_SRS_L3S_CS_Outer_1_58,IMSO-SRS-L3S,-43.0000,-32.549999237,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_59,IMOS_SRS_L3S_CS_Outer_1_59,IMSO-SRS-L3S,-43.0000,-32.569999695,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_60,IMOS_SRS_L3S_CS_Outer_1_60,IMSO-SRS-L3S,-43.0000,-32.590000153,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_1_61,IMOS_SRS_L3S_CS_Outer_1_61,IMSO-SRS-L3S,-44.0000,-32.61000061,115.269996643,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_15,IMOS_SRS_L3S_CS_Outer_20_15,IMSO-SRS-L3S,-11.9010,-31.690000534,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_16,IMOS_SRS_L3S_CS_Outer_20_16,IMSO-SRS-L3S,-15.4903,-31.709999084,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_17,IMOS_SRS_L3S_CS_Outer_20_17,IMSO-SRS-L3S,-22.2225,-31.729999542,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_18,IMOS_SRS_L3S_CS_Outer_20_18,IMSO-SRS-L3S,-26.2506,-31.75,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_19,IMOS_SRS_L3S_CS_Outer_20_19,IMSO-SRS-L3S,-26.1292,-31.770000458,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_20,IMOS_SRS_L3S_CS_Outer_20_20,IMSO-SRS-L3S,-18.8143,-31.790000916,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_21,IMOS_SRS_L3S_CS_Outer_20_21,IMSO-SRS-L3S,-19.6593,-31.809999466,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_22,IMOS_SRS_L3S_CS_Outer_20_22,IMSO-SRS-L3S,-20.9728,-31.829999924,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_23,IMOS_SRS_L3S_CS_Outer_20_23,IMSO-SRS-L3S,-22.6995,-31.850000381,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_24,IMOS_SRS_L3S_CS_Outer_20_24,IMSO-SRS-L3S,-24.7191,-31.870000839,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_25,IMOS_SRS_L3S_CS_Outer_20_25,IMSO-SRS-L3S,-26.6136,-31.88999939,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_26,IMOS_SRS_L3S_CS_Outer_20_26,IMSO-SRS-L3S,-26.4550,-31.909999847,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_27,IMOS_SRS_L3S_CS_Outer_20_27,IMSO-SRS-L3S,-25.3862,-31.930000305,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_28,IMOS_SRS_L3S_CS_Outer_20_28,IMSO-SRS-L3S,-25.6336,-31.950000763,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_29,IMOS_SRS_L3S_CS_Outer_20_29,IMSO-SRS-L3S,-22.3828,-31.969999313,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_30,IMOS_SRS_L3S_CS_Outer_20_30,IMSO-SRS-L3S,-15.2139,-31.989999771,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_31,IMOS_SRS_L3S_CS_Outer_20_31,IMSO-SRS-L3S,-9.4007,-32.009998322,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_32,IMOS_SRS_L3S_CS_Outer_20_32,IMSO-SRS-L3S,-12.0767,-32.029998779,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_33,IMOS_SRS_L3S_CS_Outer_20_33,IMSO-SRS-L3S,-17.3569,-32.049999237,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_34,IMOS_SRS_L3S_CS_Outer_20_34,IMSO-SRS-L3S,-6.2158,-32.069999695,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_35,IMOS_SRS_L3S_CS_Outer_20_35,IMSO-SRS-L3S,-10.0609,-32.090000153,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_36,IMOS_SRS_L3S_CS_Outer_20_36,IMSO-SRS-L3S,-7.7667,-32.11000061,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_37,IMOS_SRS_L3S_CS_Outer_20_37,IMSO-SRS-L3S,-11.8708,-32.130001068,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_43,IMOS_SRS_L3S_CS_Outer_20_43,IMSO-SRS-L3S,-23.5622,-32.25,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_44,IMOS_SRS_L3S_CS_Outer_20_44,IMSO-SRS-L3S,-21.8461,-32.270000458,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_45,IMOS_SRS_L3S_CS_Outer_20_45,IMSO-SRS-L3S,-21.3903,-32.290000916,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_46,IMOS_SRS_L3S_CS_Outer_20_46,IMSO-SRS-L3S,-21.0789,-32.310001373,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_47,IMOS_SRS_L3S_CS_Outer_20_47,IMSO-SRS-L3S,-20.9329,-32.330001831,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_48,IMOS_SRS_L3S_CS_Outer_20_48,IMSO-SRS-L3S,-21.6919,-32.349998474,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_49,IMOS_SRS_L3S_CS_Outer_20_49,IMSO-SRS-L3S,-22.3137,-32.369998932,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_50,IMOS_SRS_L3S_CS_Outer_20_50,IMSO-SRS-L3S,-21.8077,-32.38999939,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_51,IMOS_SRS_L3S_CS_Outer_20_51,IMSO-SRS-L3S,-20.0788,-32.409999847,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_52,IMOS_SRS_L3S_CS_Outer_20_52,IMSO-SRS-L3S,-14.4235,-32.430000305,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_53,IMOS_SRS_L3S_CS_Outer_20_53,IMSO-SRS-L3S,-10.5228,-32.450000763,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_54,IMOS_SRS_L3S_CS_Outer_20_54,IMSO-SRS-L3S,-9.2214,-32.470001221,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_55,IMOS_SRS_L3S_CS_Outer_20_55,IMSO-SRS-L3S,-9.3967,-32.490001678,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_56,IMOS_SRS_L3S_CS_Outer_20_56,IMSO-SRS-L3S,-11.2927,-32.509998322,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_20_57,IMOS_SRS_L3S_CS_Outer_20_57,IMSO-SRS-L3S,-14.9849,-32.529998779,115.650001526,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_15,IMOS_SRS_L3S_CS_Outer_21_15,IMSO-SRS-L3S,-4.7513,-31.690000534,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_16,IMOS_SRS_L3S_CS_Outer_21_16,IMSO-SRS-L3S,-12.6033,-31.709999084,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_17,IMOS_SRS_L3S_CS_Outer_21_17,IMSO-SRS-L3S,-8.6175,-31.729999542,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_18,IMOS_SRS_L3S_CS_Outer_21_18,IMSO-SRS-L3S,-15.2795,-31.75,115.669998169,IMSO-SRS-L3S
